German,English,Context,Date
rückenwind,TAIL WIND,"Der Bundesumweltminister sieht Rückenwind für saubere Energie - weil der Iran-Krieg die Preise für Öl, Benzin und Gas in die Höhe getrieben hat. Umweltschützer fordern mehr Glaubwürdigkeit.",2026-04-22
pazifismus,Pacifism,Die militärisch rasant aufrüstenden Nachbarstaaten Nordkorea und China werden in Japan zunehmend als Bedrohung wahrgenommen. Immer weiter wendet sich das Land vom traditionellen Pazifismus ab.,2026-04-22
ungarische,hungarian,"Der EuGH hat die ungarische Regelung für rechtswidrig erklärt. Das Gesetz diskriminiere und stigmatisiere queere Menschen, so das Urteil. Damit widerspreche es den Werten der Europäischen Union.",2026-04-22
trainieren,work out,"Beim US-Manöver ""Flintlock“ trainieren Soldaten aus rund 30 Ländern in Libyen. Erstmals nehmen Vertreter beider Machtlager teil – ein seltenes politisches Signal in einem weiter zersplitterten Staat.",2026-04-22
machtlager,power camp,"Beim US-Manöver ""Flintlock“ trainieren Soldaten aus rund 30 Ländern in Libyen. Erstmals nehmen Vertreter beider Machtlager teil – ein seltenes politisches Signal in einem weiter zersplitterten Staat.",2026-04-22
faschismus,1902-1919.,"Der umstrittene US-Techkonzern hat 22 Thesen gepostet, die teils weit über die für Unternehmen üblichen Themen hinausgehen. Kritiker lesen darin ein Plädoyer für Techno-Faschismus. Wir beantworten die wichtigsten Fragen.",2026-04-22
getrieben,driven,"Der Bundesumweltminister sieht Rückenwind für saubere Energie - weil der Iran-Krieg die Preise für Öl, Benzin und Gas in die Höhe getrieben hat. Umweltschützer fordern mehr Glaubwürdigkeit.",2026-04-22
bedrohung,Threats,Die militärisch rasant aufrüstenden Nachbarstaaten Nordkorea und China werden in Japan zunehmend als Bedrohung wahrgenommen. Immer weiter wendet sich das Land vom traditionellen Pazifismus ab.,2026-04-22
teotihuac,teotihuac,"In der Ruinenstadt Teotihuacán in Mexiko wird eine Touristin getötet. Es ist weiter unklar, ob in dieser Woche neue Friedensverhandlungen zwischen dem Iran und den USA stattfinden. Der DW-Nachrichtenüberblick.",2026-04-22
touristin,touristin,"In der Ruinenstadt Teotihuacán in Mexiko wird eine Touristin getötet. Es ist weiter unklar, ob in dieser Woche neue Friedensverhandlungen zwischen dem Iran und den USA stattfinden. Der DW-Nachrichtenüberblick.",2026-04-22
flintlock,flintlock,"Beim US-Manöver ""Flintlock“ trainieren Soldaten aus rund 30 Ländern in Libyen. Erstmals nehmen Vertreter beider Machtlager teil – ein seltenes politisches Signal in einem weiter zersplitterten Staat.",2026-04-22
interview,interview,Israels Botschafter in Deutschland verteidigt im DW-Interview die Militärschläge gegen den Iran und gegen den Libanon. Bundeskanzler Merz rät er zu mehr Fingerspitzengefühl.,2026-04-22
teilnahme,participation,Die Rückkehr Russlands zur Kunst-Biennale ruft die Europäische Union auf den Plan. Auch gegen Israels Teilnahme gibt es vor der Eröffnung Kritik aus der Kunstwelt.,2026-04-22
eröffnung,OPENING,Die Rückkehr Russlands zur Kunst-Biennale ruft die Europäische Union auf den Plan. Auch gegen Israels Teilnahme gibt es vor der Eröffnung Kritik aus der Kunstwelt.,2026-04-22
kunstwelt,role in German art life.,Die Rückkehr Russlands zur Kunst-Biennale ruft die Europäische Union auf den Plan. Auch gegen Israels Teilnahme gibt es vor der Eröffnung Kritik aus der Kunstwelt.,2026-04-22
globalen,global,Die Welt blickt auf die blockierte Straße von Hormus und die Folgen für die globalen Energiemärkte. Hinter den Kulissen tobt aber noch ein anderer Kampf: Der Wettlauf der USA und China um die globale Energiedominanz.,2026-04-22
