German,English,Context,Date
katholische,CATHOLIC UNIVERSITY,Polens rechtskonservative Oppositionspartei PiS steckt in der Krise. Ihr Hauptproblem: Ihre Wähler laufen zur rechtsextremen Konkurrenz über. Der katholische Hardliner Przemyslaw Czarnek soll den Trend umkehren.,2026-03-10
umstritten,controversial,"Der US-Luftwaffenstützpunkt Ramstein in Deutschland spielt für die Vereinigten Staaten eine wichtige Rolle. Umstritten war er schon immer, wegen des Iran-Kriegs auch jetzt wieder.",2026-03-10
belgischen,belgian,Bei einer Explosion im belgischen Lüttich ist eine Synagoge beschädigt worden. Verletzt wurde bei dem Vorfall niemand. Die Behörden gehen von einem antisemitischen Hintergrund aus und haben Ermittlungen aufgenommen.,2026-03-10
beschädigt,damaged,Bei einer Explosion im belgischen Lüttich ist eine Synagoge beschädigt worden. Verletzt wurde bei dem Vorfall niemand. Die Behörden gehen von einem antisemitischen Hintergrund aus und haben Ermittlungen aufgenommen.,2026-03-10
bundesliga,Bundesliga,"Die Meisterschaft ist so gut wie entschieden, aber die halbe Fußball-Bundesliga spielt noch gegen den Abstieg. Beim VfL Wolfsburg hat die anhaltende Krise nun personelle Konsequenzen. Der Rückblick auf den 25. Spieltag.",2026-03-10
anhaltende,persistent,"Die Meisterschaft ist so gut wie entschieden, aber die halbe Fußball-Bundesliga spielt noch gegen den Abstieg. Beim VfL Wolfsburg hat die anhaltende Krise nun personelle Konsequenzen. Der Rückblick auf den 25. Spieltag.",2026-03-10
personelle,Personnel,"Die Meisterschaft ist so gut wie entschieden, aber die halbe Fußball-Bundesliga spielt noch gegen den Abstieg. Beim VfL Wolfsburg hat die anhaltende Krise nun personelle Konsequenzen. Der Rückblick auf den 25. Spieltag.",2026-03-10
nachfolger,Successor,Mit sehr knappem Vorsprung haben die Grünen die Landtagswahl in Baden-Württemberg gewonnen. Im Iran ist ein Nachfolger für den getöteten Ajatollah Ali Chamenei bestimmt worden. Das Wichtigste in Kürze.,2026-03-10
konkurrenz,COMPETITION,Polens rechtskonservative Oppositionspartei PiS steckt in der Krise. Ihr Hauptproblem: Ihre Wähler laufen zur rechtsextremen Konkurrenz über. Der katholische Hardliner Przemyslaw Czarnek soll den Trend umkehren.,2026-03-10
przemyslaw,przemyslaw,Polens rechtskonservative Oppositionspartei PiS steckt in der Krise. Ihr Hauptproblem: Ihre Wähler laufen zur rechtsextremen Konkurrenz über. Der katholische Hardliner Przemyslaw Czarnek soll den Trend umkehren.,2026-03-10
freibrief,carte blanche,"Der US-Luftwaffenstützpunkt Ramstein durfte für tödliche Drohnenangriffe auf den Jemen genutzt werden, urteilte das Bundesverfassungsgericht 2025. Ist das ein Freibrief für die Nutzung im Iran-Krieg? Eher nicht.",2026-03-10
bedeutung,Meaning,"Der US-Luftwaffenstützpunkt in Deutschland hat enorme Bedeutung für die Militäroperationen der USA, auch jetzt für die Einsätze gegen den Iran.",2026-03-10
explosion,Explosion,Bei einer Explosion im belgischen Lüttich ist eine Synagoge beschädigt worden. Verletzt wurde bei dem Vorfall niemand. Die Behörden gehen von einem antisemitischen Hintergrund aus und haben Ermittlungen aufgenommen.,2026-03-10
wolfsburg,Wolfsburg,"Die Meisterschaft ist so gut wie entschieden, aber die halbe Fußball-Bundesliga spielt noch gegen den Abstieg. Beim VfL Wolfsburg hat die anhaltende Krise nun personelle Konsequenzen. Der Rückblick auf den 25. Spieltag.",2026-03-10
rückblick,Review,"Die Meisterschaft ist so gut wie entschieden, aber die halbe Fußball-Bundesliga spielt noch gegen den Abstieg. Beim VfL Wolfsburg hat die anhaltende Krise nun personelle Konsequenzen. Der Rückblick auf den 25. Spieltag.",2026-03-10
getöteten,killed,Mit sehr knappem Vorsprung haben die Grünen die Landtagswahl in Baden-Württemberg gewonnen. Im Iran ist ein Nachfolger für den getöteten Ajatollah Ali Chamenei bestimmt worden. Das Wichtigste in Kürze.,2026-03-10
hardliner,Hardline,Polens rechtskonservative Oppositionspartei PiS steckt in der Krise. Ihr Hauptproblem: Ihre Wähler laufen zur rechtsextremen Konkurrenz über. Der katholische Hardliner Przemyslaw Czarnek soll den Trend umkehren.,2026-03-10
ramstein,RAMSTEIN,"Der US-Luftwaffenstützpunkt Ramstein in Deutschland spielt für die Vereinigten Staaten eine wichtige Rolle. Umstritten war er schon immer, wegen des Iran-Kriegs auch jetzt wieder.",2026-03-10
