German,English,Context,Date
nordirland,northern-ireland,Nach der brutalen Messerattacke eines Sudanesen in Belfast ist Nordirland in Aufruhr. Es kam zu ausländerfeindlichen Ausschreitungen - auch über Nordirland hinaus. Warum sind die Unruhen so heftig?,2026-06-12
bekräftigt,Reaffirms:,In seiner Regierungserklärung vor dem EU-Gipfel geht Bundeskanzler Friedrich Merz auf die anstehenden Reformen im Inland ein und bekräftigt zugleich seine Unterstützung für die Ukraine.,2026-06-12
asylrecht,Right to asylum,"Der deutsche Innenminister will die Zahl neuer Asylbewerber weiter senken. Dabei helfen soll das reformierte EU-Asylrecht (GEAS), das an diesem Freitag in Kraft tritt. Was ist wirklich neu?",2026-06-12
mitwirken,Collaborate,"Der Kompromiss erfüllt die einen mit Genugtuung, die anderen mit größter Sorge. Abgelehnte Asylbewerber müssen künftig an ihrer eigenen Abschiebung mitwirken, wenn sie nicht inhaftiert werden wollen.",2026-06-12
bescheren,shear,"Die Internationale Luft- und Raumfahrtausstellung in Berlin bricht in diesem Jahr Rekorde. Das liegt vor allem am Rüstungssektor, dem Kriege und Krisen milliardenschwere Aufträge bescheren.",2026-06-12
sudanesen,sudanese,Nach der brutalen Messerattacke eines Sudanesen in Belfast ist Nordirland in Aufruhr. Es kam zu ausländerfeindlichen Ausschreitungen - auch über Nordirland hinaus. Warum sind die Unruhen so heftig?,2026-06-12
billionär,billionaire,Die Fußballweltmeisterschaft der Männer hat begonnen - aber nicht reibungslos. Der SpaceX-Börsengang macht Elon Musk zum Billionär. Der DW-Nachrichtenüberblick.,2026-06-12
verliert,to lose,Im europäischen Vergleich verliert die Bundesrepublik an Bedeutung als Zielland für Schutzsuchende. Neue Herkunftsländer und stark sinkende Zahlen aus Syrien und der Ukraine prägen die aktuelle Entwicklung.,2026-06-12
zielland,Destination country,Im europäischen Vergleich verliert die Bundesrepublik an Bedeutung als Zielland für Schutzsuchende. Neue Herkunftsländer und stark sinkende Zahlen aus Syrien und der Ukraine prägen die aktuelle Entwicklung.,2026-06-12
sinkende,Sinking,Im europäischen Vergleich verliert die Bundesrepublik an Bedeutung als Zielland für Schutzsuchende. Neue Herkunftsländer und stark sinkende Zahlen aus Syrien und der Ukraine prägen die aktuelle Entwicklung.,2026-06-12
