German,English,Context,Date
wochenlang,For weeks.,"Wochenlang bewegte Wal ""Timmy"" ganz Deutschland. Nun ist das Tier tot, der Kadaver wird in Dänemark obduziert. Die Geschichte eines Wals - und einer deutschen Gefühlslage.",2026-05-31
freisetzen,free.,"Ministerpräsident Magyar und die EU-Kommission haben einen Deal angekündigt, der mehr als 16 Milliarden Euro an EU-Geldern für Ungarn freisetzen könnte. Jetzt muss Magyars neue Regierung aber auch liefern.",2026-05-31
armeniens,armenian,"Der Kremlchef droht der Südkaukasusrepublik in vagen Andeutungen mit dem Schicksal der Ukraine. Armeniens Ministerpräsident Paschinjan, der am Sonntag in einer Woche zur Wiederwahl steht, hat Kurs auf die EU genommen.",2026-05-31
ausgeholt,recovered,Auf einer Sicherheitskonferenz in Singapur hat US-Verteidigungsminister Pete Hegseth zum Rundumschlag ausgeholt. Einige Teilnehmer des Shangri-La-Dialogs zeigten sich irritiert.,2026-05-31
irritiert,Irritated,Auf einer Sicherheitskonferenz in Singapur hat US-Verteidigungsminister Pete Hegseth zum Rundumschlag ausgeholt. Einige Teilnehmer des Shangri-La-Dialogs zeigten sich irritiert.,2026-05-31
beliebter,popular,Eine aktuelle Studie in Deutschland zeigt: Elektronische Zigaretten werden bei jungen Menschen immer beliebter. Gesundheitsexperten sind alarmiert.,2026-05-31
obduziert,autopsied,"Wochenlang bewegte Wal ""Timmy"" ganz Deutschland. Nun ist das Tier tot, der Kadaver wird in Dänemark obduziert. Die Geschichte eines Wals - und einer deutschen Gefühlslage.",2026-05-31
wiederum,again,US-Präsident Donald Trump will mehrere Punkte der geplanten Vereinbarung mit Iran für ein Ende des Kriegs nachbessern. Teheran wiederum pocht auf die Freigabe eingefrorener Auslandsvermögen.,2026-05-31
freigabe,Release,US-Präsident Donald Trump will mehrere Punkte der geplanten Vereinbarung mit Iran für ein Ende des Kriegs nachbessern. Teheran wiederum pocht auf die Freigabe eingefrorener Auslandsvermögen.,2026-05-31
einander,each other,Die vereinbarte Waffenruhe im Südlibanon steht nur noch auf dem Papier. Die radikalislamische Hisbollah und Israel greifen einander immer wieder an. Die Lage eskaliert weiter.,2026-05-31
