German,English,Context,Date
explosions,Now for FREE!,"Explosions were reported at the US embassy in Riyadh, Saudi Arabia, after a drone attack. Meanwhile, Israel said it conducted strikes on Hezbollah sites in Lebanon. DW has the latest.",2026-03-03
schießerei,shooting,"Das FBI prüft nach einer Schießerei im US-Bundesstaat Texas Hinweise auf einen terroristischen Hintergrund. Ein Mann hatte in einer Bar in Austin auf Passanten und
Insassen geschossen, drei Menschen starben.",2026-03-03
geschossen,shot,"Das FBI prüft nach einer Schießerei im US-Bundesstaat Texas Hinweise auf einen terroristischen Hintergrund. Ein Mann hatte in einer Bar in Austin auf Passanten und
Insassen geschossen, drei Menschen starben.",2026-03-03
bürokratie,Gather Paperwork,"Zu wenig Geld, zu viel Bürokratie, zu viele Bedrohungen: In Deutschland stemmen ehrenamtliche Bürgermeister einen schweren Job. Sie sind unverzichtbar für die Demokratie, fühlen sich aber zunehmend alleingelassen.",2026-03-03
demokratie,"So democracy is bad,","Zu wenig Geld, zu viel Bürokratie, zu viele Bedrohungen: In Deutschland stemmen ehrenamtliche Bürgermeister einen schweren Job. Sie sind unverzichtbar für die Demokratie, fühlen sich aber zunehmend alleingelassen.",2026-03-03
armenische,armenian,"Seit bald drei Jahren versucht die armenische Regierung, Frauen für den Militärdienst zu gewinnen. Die Ergebnisse sind bislang bescheiden, es gibt nur ein Frauenbataillon im Land. Ein DW-Korrespondent hat es besucht.",2026-03-03
ergebnisse,results,"Seit bald drei Jahren versucht die armenische Regierung, Frauen für den Militärdienst zu gewinnen. Die Ergebnisse sind bislang bescheiden, es gibt nur ein Frauenbataillon im Land. Ein DW-Korrespondent hat es besucht.",2026-03-03
bescheiden,modest,"Seit bald drei Jahren versucht die armenische Regierung, Frauen für den Militärdienst zu gewinnen. Die Ergebnisse sind bislang bescheiden, es gibt nur ein Frauenbataillon im Land. Ein DW-Korrespondent hat es besucht.",2026-03-03
aleksandar,Aleksandar,"Bisher galten die Sender der United Group als kritisch gegenüber Serbiens Präsidenten Aleksandar Vucic. Nach einem Deal mit der staatlichen Telekom wächst die Sorge, dass der Medienkonzern diese Haltung aufgeben könnte.",2026-03-03
meanwhile,MEANWHILE...,"Explosions were reported at the US embassy in Riyadh, Saudi Arabia, after a drone attack. Meanwhile, Israel said it conducted strikes on Hezbollah sites in Lebanon. DW has the latest.",2026-03-03
conducted,conducted,"Explosions were reported at the US embassy in Riyadh, Saudi Arabia, after a drone attack. Meanwhile, Israel said it conducted strikes on Hezbollah sites in Lebanon. DW has the latest.",2026-03-03
hezbollah,hezbollah,"Explosions were reported at the US embassy in Riyadh, Saudi Arabia, after a drone attack. Meanwhile, Israel said it conducted strikes on Hezbollah sites in Lebanon. DW has the latest.",2026-03-03
passanten,PEOPLE ON STREET,"Das FBI prüft nach einer Schießerei im US-Bundesstaat Texas Hinweise auf einen terroristischen Hintergrund. Ein Mann hatte in einer Bar in Austin auf Passanten und
Insassen geschossen, drei Menschen starben.",2026-03-03
teilweise,partly,"Wegen des Iran-Kriegs ist der Flugverkehr in der Region teilweise zum Erliegen gekommen. Tausende Menschen sitzen in der Region fest, darunter auch zahlreiche deutsche Touristen.",2026-03-03
touristen,Tourists,"Wegen des Iran-Kriegs ist der Flugverkehr in der Region teilweise zum Erliegen gekommen. Tausende Menschen sitzen in der Region fest, darunter auch zahlreiche deutsche Touristen.",2026-03-03
hisbollah,Hezbollah,Im Zuge des Iran-Kriegs schlägt eine Drohne auf Zypern ein. Woher sie kam ist unklar. Die Hisbollah im Libanon beteiligt sich an Angriffen auf Israel. Das Wichtigste in Kürze.,2026-03-03
beteiligt,.,Im Zuge des Iran-Kriegs schlägt eine Drohne auf Zypern ein. Woher sie kam ist unklar. Die Hisbollah im Libanon beteiligt sich an Angriffen auf Israel. Das Wichtigste in Kürze.,2026-03-03
entsandt,U.,"Verschiedene US-Präsidenten haben immer wieder ihr Militär entsandt, um unliebsame Machthaber im Ausland abzusetzen. Die Erfolgsbilanz ist gemischt - und hängt auch davon ab, was man als Erfolg betrachtet.",2026-03-03
gemischt,Mixed,"Verschiedene US-Präsidenten haben immer wieder ihr Militär entsandt, um unliebsame Machthaber im Ausland abzusetzen. Die Erfolgsbilanz ist gemischt - und hängt auch davon ab, was man als Erfolg betrachtet.",2026-03-03
