German,English,Context,Date
luftangriff,airstrike,"Iss al-Did al-Haddad, der Militärchef der Hamas im Gazastreifen, ist am Freitag bei einem Luftangriff getötet worden. Das erklärten übereinstimmend das israelische Militär und der Inlandsgeheimdienst Schin Bet.",2026-05-17
washingtons,washingtons,"Washingtons Rückhalt ist ein Pfeiler der Sicherheit Taiwans. Nach dem Besuch von US-Präsident Trump in Peking herrscht in Taipeh die Sorge, die Zukunft der Insel könnte zur Verhandlungsmasse werden.",2026-05-17
zuschneiden,clipping,"Die US-Demokraten wollten die Wahlkreise im Bundesstaat Virginia neu zuschneiden, um bei den Zwischenwahlen bessere Chancen gegen die Republikaner von Präsident Trump zu haben. Doch Gerichte durchkreuzen die Pläne.",2026-05-17
fortgesetzt,cont’d.,Israel und der Libanon haben sich auf eine Verlängerung ihrer Waffenruhe für rund sechs Wochen geeinigt. Die Gefechte zwischen Israels Armee und der pro-iranischen Hisbollah-Miliz wurden dennoch fortgesetzt.,2026-05-17
chartrekord,chart record,"Vom ""Sonderzug nach Pankow"" bis zum Chartrekord mit Apache 207: Udo Lindenberg hat die deutsche Rockmusik geprägt wie kaum ein anderer. Mit 80 Jahren gilt der Panikrocker als Symbol für deutsche Zeitgeschichte.",2026-05-17
panikrocker,panikrocker,"Vom ""Sonderzug nach Pankow"" bis zum Chartrekord mit Apache 207: Udo Lindenberg hat die deutsche Rockmusik geprägt wie kaum ein anderer. Mit 80 Jahren gilt der Panikrocker als Symbol für deutsche Zeitgeschichte.",2026-05-17
bangaranga,bangaranga,"Bangaranga heißt der Song, mit dem die bulgarische Sängerin Dara, den diesjährigen ESC für sich entscheiden konnte. Publikum und Jury sahen die 27-Jährige gleichermaßen auf Platz 1. Israel wurde Zweiter.",2026-05-17
heimatorte,Home country,"Es gibt keinen Impfstoff, die Sicherheitslage ist heikel und viele Menschen haben ihre Heimatorte verlassen. Die Weltgesundheitsorganisation schlägt deshalb wegen eines Ebola-Ausbruchs in Zentralafrika Alarm.",2026-05-17
wahlkreise,districts_label_default,"Die US-Demokraten wollten die Wahlkreise im Bundesstaat Virginia neu zuschneiden, um bei den Zwischenwahlen bessere Chancen gegen die Republikaner von Präsident Trump zu haben. Doch Gerichte durchkreuzen die Pläne.",2026-05-17
lindenberg,Lindenberg,"Vom ""Sonderzug nach Pankow"" bis zum Chartrekord mit Apache 207: Udo Lindenberg hat die deutsche Rockmusik geprägt wie kaum ein anderer. Mit 80 Jahren gilt der Panikrocker als Symbol für deutsche Zeitgeschichte.",2026-05-17
schweizer,swiss,Aus Protest gegen die Teilnahme Israels am ESC im kommenden Jahr schickt der Schweizer ESC-Star das gläserne Mikrofon für seinen Sieg 2024 zurück. Veranstalter EBU versucht derweil die Fans mit einem Brief zu beruhigen.,2026-05-17
beruhigen,do you reassure ?,Aus Protest gegen die Teilnahme Israels am ESC im kommenden Jahr schickt der Schweizer ESC-Star das gläserne Mikrofon für seinen Sieg 2024 zurück. Veranstalter EBU versucht derweil die Fans mit einem Brief zu beruhigen.,2026-05-17
impfstoff,Vaccine,"Es gibt keinen Impfstoff, die Sicherheitslage ist heikel und viele Menschen haben ihre Heimatorte verlassen. Die Weltgesundheitsorganisation schlägt deshalb wegen eines Ebola-Ausbruchs in Zentralafrika Alarm.",2026-05-17
ausbruchs,outbreak,"Es gibt keinen Impfstoff, die Sicherheitslage ist heikel und viele Menschen haben ihre Heimatorte verlassen. Die Weltgesundheitsorganisation schlägt deshalb wegen eines Ebola-Ausbruchs in Zentralafrika Alarm.",2026-05-17
sonderzug,Special moves,"Vom ""Sonderzug nach Pankow"" bis zum Chartrekord mit Apache 207: Udo Lindenberg hat die deutsche Rockmusik geprägt wie kaum ein anderer. Mit 80 Jahren gilt der Panikrocker als Symbol für deutsche Zeitgeschichte.",2026-05-17
rockmusik,Rock music,"Vom ""Sonderzug nach Pankow"" bis zum Chartrekord mit Apache 207: Udo Lindenberg hat die deutsche Rockmusik geprägt wie kaum ein anderer. Mit 80 Jahren gilt der Panikrocker als Symbol für deutsche Zeitgeschichte.",2026-05-17
sängerin,SÄNGERIN,"Bangaranga heißt der Song, mit dem die bulgarische Sängerin Dara, den diesjährigen ESC für sich entscheiden konnte. Publikum und Jury sahen die 27-Jährige gleichermaßen auf Platz 1. Israel wurde Zweiter.",2026-05-17
publikum,PUBLIKUM,"Bangaranga heißt der Song, mit dem die bulgarische Sängerin Dara, den diesjährigen ESC für sich entscheiden konnte. Publikum und Jury sahen die 27-Jährige gleichermaßen auf Platz 1. Israel wurde Zweiter.",2026-05-17
