German,English,Context,Date
besuchten,have you visited ?,"Die Zitadelle La Ferrière gehört zum Weltkulturerbe der UNESCO. Eine außergewöhnlich große Zahl an Menschen besuchten sie, als es zu einer Massenpanik kam.",2026-04-13
bedingung,Conditional,"Taiwans Oppositionsführerin Cheng Li-wun war zu einem ""historischen"" Besuch in China. Pekings Führung signalisiert Anreize auf mehreren Ebenen - unter einer Bedingung.",2026-04-13
kontinent,Continent,Die bislang längste Reise von Papst Leo führt in vier afrikanische Länder. Warum ist der Kontinent für die Weltkirche so wichtig?,2026-04-13
neustart,restart,"Nach Jahren unter Viktor Orban steht Ungarn vor einem politischen Neustart: Oppositionsführer Magyar kündigt umfassende Reformen an, will staatliche Schlüsselpositionen neu besetzen und das Verhältnis zur EU verbessern.",2026-04-13
reformen,REFORMS,"Nach Jahren unter Viktor Orban steht Ungarn vor einem politischen Neustart: Oppositionsführer Magyar kündigt umfassende Reformen an, will staatliche Schlüsselpositionen neu besetzen und das Verhältnis zur EU verbessern.",2026-04-13
besetzen,do you occupy ?,"Nach Jahren unter Viktor Orban steht Ungarn vor einem politischen Neustart: Oppositionsführer Magyar kündigt umfassende Reformen an, will staatliche Schlüsselpositionen neu besetzen und das Verhältnis zur EU verbessern.",2026-04-13
beklagen,lament,"Die Feuerpause, die seit Samstagnachmittag im russischen Angriffskrieg gegen die Ukraine gilt, ist brüchig. Beide Seiten beklagen Verstöße, die meisten aber führt Kyjiw auf.",2026-04-13
verstöße,of Rules,"Die Feuerpause, die seit Samstagnachmittag im russischen Angriffskrieg gegen die Ukraine gilt, ist brüchig. Beide Seiten beklagen Verstöße, die meisten aber führt Kyjiw auf.",2026-04-13
gestellt,placed,Im Zuge des US-israelischen Krieges mit dem Iran hat US-Präsident Donald Trump wieder einmal den Nutzen der NATO in Frage gestellt. Die an Russland angrenzenden baltischen Staaten betrachten die Entwicklungen mit Sorge.,2026-04-13
bestehen,FEED,Große Hoffnungen ruhen auf der Modernisierung der Häfen Apapa Quays und Tin Can Island. Es bestehen jedoch weiterhin Bedenken hinsichtlich der Korruption und der seit langem bestehenden Engpässe in Nigerias Häfen.,2026-04-13
bedenken,bear in mind,Große Hoffnungen ruhen auf der Modernisierung der Häfen Apapa Quays und Tin Can Island. Es bestehen jedoch weiterhin Bedenken hinsichtlich der Korruption und der seit langem bestehenden Engpässe in Nigerias Häfen.,2026-04-13
engpässe,bottlenecks,Große Hoffnungen ruhen auf der Modernisierung der Häfen Apapa Quays und Tin Can Island. Es bestehen jedoch weiterhin Bedenken hinsichtlich der Korruption und der seit langem bestehenden Engpässe in Nigerias Häfen.,2026-04-13
