German,English,Context,Date
ökonomisch,economic,"Warum verlassen Migranten Deutschland wieder? Eine neue Studie zeigt, dass andere Länder für ökonomisch erfolgreiche Ausländer attraktiver sind. Diskriminierung spielt eine große Rolle, aber es gibt auch andere Gründe.",2026-03-11
volkswagen,Volkswagen,"Der Volkswagen-Konzern will sparen, bis es wehtut - und das längst nicht nur beim Personal. ""Wir werden jeden Stein umdrehen"", verspricht Vorstandschef Oliver Blume.",2026-03-11
explodiert,explodes,Das Death Valley im Wilden Westen der USA ist einer der heißesten und trockensten Orte der Welt. Doch nun ist das Leben in der Wüste geradezu explodiert.,2026-03-11
australien,Australia,Wegen eines stillen Protests gerieten sie in Gefahr - nun dürfen fünf iranische Fußballerinen in Australien bleiben. Der Ölpreis sinkt nach Trump-Äußerungen zum Iran-Krieg. Das Wichtigste in Kürze.,2026-03-11
äußerungen,remarks,Wegen eines stillen Protests gerieten sie in Gefahr - nun dürfen fünf iranische Fußballerinen in Australien bleiben. Der Ölpreis sinkt nach Trump-Äußerungen zum Iran-Krieg. Das Wichtigste in Kürze.,2026-03-11
jahrzehnte,decades,Über Jahrzehnte war die älteste Partei Deutschlands eine feste politische Größe. Inzwischen kämpft die SPD um ihre politische Bedeutung.,2026-03-11
verlassen,to leave,"Warum verlassen Migranten Deutschland wieder? Eine neue Studie zeigt, dass andere Länder für ökonomisch erfolgreiche Ausländer attraktiver sind. Diskriminierung spielt eine große Rolle, aber es gibt auch andere Gründe.",2026-03-11
migranten,migrant,"Warum verlassen Migranten Deutschland wieder? Eine neue Studie zeigt, dass andere Länder für ökonomisch erfolgreiche Ausländer attraktiver sind. Diskriminierung spielt eine große Rolle, aber es gibt auch andere Gründe.",2026-03-11
ausländer,Foreign,"Warum verlassen Migranten Deutschland wieder? Eine neue Studie zeigt, dass andere Länder für ökonomisch erfolgreiche Ausländer attraktiver sind. Diskriminierung spielt eine große Rolle, aber es gibt auch andere Gründe.",2026-03-11
schneider,schneider,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
strategie,Strategy,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
ermittler,Investigator,"Ermittler werfen dem Verdächtigen vor, an der Beschaffung von Waffen beteiligt gewesen zu sein. Diese sollten offenbar für Anschläge auf israelische und jüdische Einrichtungen in Deutschland und Europa genutzt werden.",2026-03-11
anschläge,Stops,"Ermittler werfen dem Verdächtigen vor, an der Beschaffung von Waffen beteiligt gewesen zu sein. Diese sollten offenbar für Anschläge auf israelische und jüdische Einrichtungen in Deutschland und Europa genutzt werden.",2026-03-11
heißesten,hottest,Das Death Valley im Wilden Westen der USA ist einer der heißesten und trockensten Orte der Welt. Doch nun ist das Leben in der Wüste geradezu explodiert.,2026-03-11
kritisch,critical,Im aktuellen Jahresbericht 2024 über Antiziganismus in Deutschland stehen alarmierende Zahlen. Auch die Rolle der Medien wird kritisch beleuchtet. Kleinere Erfolge gibt es aber auch.,2026-03-11
kleinere,smaller,Im aktuellen Jahresbericht 2024 über Antiziganismus in Deutschland stehen alarmierende Zahlen. Auch die Rolle der Medien wird kritisch beleuchtet. Kleinere Erfolge gibt es aber auch.,2026-03-11
schwärmt,raves,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
höchsten,highest,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
personal,???,"Der Volkswagen-Konzern will sparen, bis es wehtut - und das längst nicht nur beim Personal. ""Wir werden jeden Stein umdrehen"", verspricht Vorstandschef Oliver Blume.",2026-03-11
umdrehen,over,"Der Volkswagen-Konzern will sparen, bis es wehtut - und das längst nicht nur beim Personal. ""Wir werden jeden Stein umdrehen"", verspricht Vorstandschef Oliver Blume.",2026-03-11
offenbar,"Apparently,","Ermittler werfen dem Verdächtigen vor, an der Beschaffung von Waffen beteiligt gewesen zu sein. Diese sollten offenbar für Anschläge auf israelische und jüdische Einrichtungen in Deutschland und Europa genutzt werden.",2026-03-11
