German,English,Context,Date
austragungsort,Location,"Erst kürzlich hat ein israelischer Angriff auf einen syrischen Militärflugplatz wieder gezeigt, dass Syrien zum bedeutsamen Austragungsort der Konkurrenz von Regionalmächten wird. Ganz vorne: Israel und die Türkei.",2026-08-26
justizsystems,justice system,Der Straßburger Menschenrechtsgerichtshof fordert die Freilassung des Kulturförderers Osman Kavalas und prangert strukturelle Probleme des türkischen Justizsystems an.,2026-08-26
fernzuhalten,-Tessin Str.,"Die Linke könnte nach der Parlamentswahl in Sachsen-Anhalt wichtig werden, um die AfD von der Macht fernzuhalten. Sahra Wagenknechts BSW will hingegen die CDU stürzen. Wird das Bundesland unregierbar?",2026-08-26
wagenknechts,wagon slaves,"Die Linke könnte nach der Parlamentswahl in Sachsen-Anhalt wichtig werden, um die AfD von der Macht fernzuhalten. Sahra Wagenknechts BSW will hingegen die CDU stürzen. Wird das Bundesland unregierbar?",2026-08-26
strukturelle,Structural,Der Straßburger Menschenrechtsgerichtshof fordert die Freilassung des Kulturförderers Osman Kavalas und prangert strukturelle Probleme des türkischen Justizsystems an.,2026-08-26
steuerzahler,Tax payer,"Polens Regierung will im Wahljahr 2027 die Steuerzahler entlasten. Um die Reform zu finanzieren, soll die Körperschaftsteuer für Großunternehmen erhöht werden. Energiekonzerne müssen mit Sonderbelastungen rechnen.",2026-08-26
unregierbar,ungovernable,"Die Linke könnte nach der Parlamentswahl in Sachsen-Anhalt wichtig werden, um die AfD von der Macht fernzuhalten. Sahra Wagenknechts BSW will hingegen die CDU stürzen. Wird das Bundesland unregierbar?",2026-08-26
straßburger,strasbourg,Der Straßburger Menschenrechtsgerichtshof fordert die Freilassung des Kulturförderers Osman Kavalas und prangert strukturelle Probleme des türkischen Justizsystems an.,2026-08-26
iranerinnen,iranians,"Die DW sprach mit mehreren Iranerinnen und Iranern, die während der massiven öffentlichen Proteste im Januar bei dem brutalen Vorgehen der Sicherheitskräfte Teherans verletzt wurden.",2026-08-26
bedeutsamen,significant,"Erst kürzlich hat ein israelischer Angriff auf einen syrischen Militärflugplatz wieder gezeigt, dass Syrien zum bedeutsamen Austragungsort der Konkurrenz von Regionalmächten wird. Ganz vorne: Israel und die Türkei.",2026-08-26
entfernung,removal,"Seit 1979 stand Syrien auf der US-Liste der ""staatlichen Unterstützer des Terrorismus"". Die Entfernung der Einstufung freut nicht nur die Regierung in Damaskus.",2026-08-26
flughafens,airport,Medienberichten zufolge soll in der Nähe des Flughafens von Leipzig/Halle eine weitere Drohne gefunden worden sein. Wie gut ist Deutschland auf solche Angriffe vorbereitet?,2026-08-26
professur,Chair,Ihr Amt als Präsidentin der UN-Generalversammlung in New York läuft im September aus. Jetzt wechselt die frühere deutsche Außenministerin in die Lehre und wird eine Professur an der Columbia Universität antreten.,2026-08-26
wechselt,Switched,Ihr Amt als Präsidentin der UN-Generalversammlung in New York läuft im September aus. Jetzt wechselt die frühere deutsche Außenministerin in die Lehre und wird eine Professur an der Columbia Universität antreten.,2026-08-26
columbia,Columbia,Ihr Amt als Präsidentin der UN-Generalversammlung in New York läuft im September aus. Jetzt wechselt die frühere deutsche Außenministerin in die Lehre und wird eine Professur an der Columbia Universität antreten.,2026-08-26
antreten,Compete,Ihr Amt als Präsidentin der UN-Generalversammlung in New York läuft im September aus. Jetzt wechselt die frühere deutsche Außenministerin in die Lehre und wird eine Professur an der Columbia Universität antreten.,2026-08-26
geschoss,Floor,Vor der Küste Omans ist wieder ein Handelsschiff von einem Geschoss getroffen worden. US-Präsident Trump kann seine umstrittenen Briefwahlpläne laut Supreme Court vorerst weiterverfolgen. Der DW-Nachrichtenüberblick.,2026-08-26
prangert,denounces,Der Straßburger Menschenrechtsgerichtshof fordert die Freilassung des Kulturförderers Osman Kavalas und prangert strukturelle Probleme des türkischen Justizsystems an.,2026-08-26
