German,English,Context,Date
unterstützten,supported,Nach jüngsten Angriffen der vom Iran unterstützten Huthi-Miliz in Jemen auf einen saudi-arabischen Öltanker steht Pakistan vor einem Dilemma: Wie kann man neutraler Vermittler bleiben und weitere Eskalation vermeiden?,2026-07-29
aufgeplatzter,burst open,"Aufgeplatzter Asphalt, gesperrte Autobahnen: Hitze beschädigt zunehmend deutsche Straßen. Dabei gibt es technische Lösungen für zukunftsfähige Infrastruktur, doch die Politik hinkt hinterher.",2026-07-29
herstellung,manufacturing,Bei einem Treffen im Weißen Haus hat US-Präsident Trump der Ukraine Lizenzen zur Herstellung von Patriot-Abfangraketen zugesagt. Nach einem Erdbeben in Japan steigt die Zahl der Todesopfer. Der DW-Nachrichtenüberblick.,2026-07-29
landebahnen,runways,Die Pilotengewerkschaft VC hat wieder zahlreiche Flughäfen in Deutschland unter die Lupe genommen. Ein wichtiges Kriterium: Wie lassen sich folgenschwere Zwischenfälle auf Start- und Landebahnen verhindern?,2026-07-29
verschieben,move,Das US-Verteidigungsministerium macht ernst: Bei der bisherigen Truppenstärke von 80.000 Soldaten in Europa soll es nicht bleiben. Die Gewichte in der NATO werden sich dadurch verschieben.,2026-07-29
festspielen,festival,Viel Ärger gab es im Vorfeld der „Rienzi“-Aufführung bei den Bayreuther Festspielen. Sind nach der Premiere die Querelen vom Tisch? Nicht ganz. Und der nächste Aufreger steht schon an: Der neue KI-Ring überzeugt nicht.,2026-07-29
aufführung,Performance,Viel Ärger gab es im Vorfeld der „Rienzi“-Aufführung bei den Bayreuther Festspielen. Sind nach der Premiere die Querelen vom Tisch? Nicht ganz. Und der nächste Aufreger steht schon an: Der neue KI-Ring überzeugt nicht.,2026-07-29
autobahnen,Highways,"Aufgeplatzter Asphalt, gesperrte Autobahnen: Hitze beschädigt zunehmend deutsche Straßen. Dabei gibt es technische Lösungen für zukunftsfähige Infrastruktur, doch die Politik hinkt hinterher.",2026-07-29
kriterium,criteria,Die Pilotengewerkschaft VC hat wieder zahlreiche Flughäfen in Deutschland unter die Lupe genommen. Ein wichtiges Kriterium: Wie lassen sich folgenschwere Zwischenfälle auf Start- und Landebahnen verhindern?,2026-07-29
südeuropa,Southern Europe .,Feuer in Südeuropa: Einsatzkräfte in Frankreich und Spanien kämpfen unter Hochdruck gegen die verheerenden Flammen. Der Brand bei Bordeaux ist noch nicht unter Kontrolle. Auch Portugal meldet nun mehrere Waldbrände.,2026-07-29
hochdruck,High Pressure,Feuer in Südeuropa: Einsatzkräfte in Frankreich und Spanien kämpfen unter Hochdruck gegen die verheerenden Flammen. Der Brand bei Bordeaux ist noch nicht unter Kontrolle. Auch Portugal meldet nun mehrere Waldbrände.,2026-07-29
neutraler,more neutral,Nach jüngsten Angriffen der vom Iran unterstützten Huthi-Miliz in Jemen auf einen saudi-arabischen Öltanker steht Pakistan vor einem Dilemma: Wie kann man neutraler Vermittler bleiben und weitere Eskalation vermeiden?,2026-07-29
vermeiden,views,Nach jüngsten Angriffen der vom Iran unterstützten Huthi-Miliz in Jemen auf einen saudi-arabischen Öltanker steht Pakistan vor einem Dilemma: Wie kann man neutraler Vermittler bleiben und weitere Eskalation vermeiden?,2026-07-29
gesperrte,locked,"Aufgeplatzter Asphalt, gesperrte Autobahnen: Hitze beschädigt zunehmend deutsche Straßen. Dabei gibt es technische Lösungen für zukunftsfähige Infrastruktur, doch die Politik hinkt hinterher.",2026-07-29
