German,English,Context,Date
ausgelaufen,leaked out,Die kräftige Wahlschlappe vergangene Woche könnte dem britischen Regierungschef das Amt kosten. Im Ukraine-Krieg ist die befristete Waffenruhe ausgelaufen. Der DW-Nachrichtenüberblick.,2026-05-12
beliebteste,Most Popular,Die Schweiz ist weiterhin das beliebteste Auswanderungsziel für Deutsche. Auch Österreich und Spanien gewinnen an Attraktivität. Das Alter spielt bei der Auswahl des Landes eine große Rolle.,2026-05-12
tschernobyl,in Chernobyl,1200 Hektar Wald in der Sperrzone von Tschernobyl stehen in Flammen. Trockenheit und dort vermutete Minen erschweren die Löscharbeiten. Wie steht es um die Strahlenbelastung und welche Folgen haben die Brände?,2026-05-12
trockenheit,DRYNESS,1200 Hektar Wald in der Sperrzone von Tschernobyl stehen in Flammen. Trockenheit und dort vermutete Minen erschweren die Löscharbeiten. Wie steht es um die Strahlenbelastung und welche Folgen haben die Brände?,2026-05-12
öltransfers,oil transfers,"Die PCK-Raffinerie versorgt den Nordosten Deutschlands. Da soll auch so bleiben, verspricht Wirtschaftsministerin Katherina Reiche. Trotz ausbleibender Öltransfers via Russland.",2026-05-12
zielscheibe,Target practice,Die Nähe zu Israel und den USA macht die Vereinigten Arabischen Emirate zur Zielscheibe Teherans. Doch anders als Saudi-Arabien setzt Abu Dhabi außenpolitisch zunehmend auf einen eigenen Kurs.,2026-05-12
britischen,british,Die kräftige Wahlschlappe vergangene Woche könnte dem britischen Regierungschef das Amt kosten. Im Ukraine-Krieg ist die befristete Waffenruhe ausgelaufen. Der DW-Nachrichtenüberblick.,2026-05-12
befristete,temporary,Die kräftige Wahlschlappe vergangene Woche könnte dem britischen Regierungschef das Amt kosten. Im Ukraine-Krieg ist die befristete Waffenruhe ausgelaufen. Der DW-Nachrichtenüberblick.,2026-05-12
kilometern,kilometers,Bei einem Besuch in Kyjiw kündigt Verteidigungsminister Pistorius gemeinsame Drohnenprojekte bis zu 1500 Kilometern Reichweite an. Putins Vorschlag eines Vermittlereinsatzes von Gerhard Schröder stößt derweil auf Kritik.,2026-05-12
reichweite,Reach,Bei einem Besuch in Kyjiw kündigt Verteidigungsminister Pistorius gemeinsame Drohnenprojekte bis zu 1500 Kilometern Reichweite an. Putins Vorschlag eines Vermittlereinsatzes von Gerhard Schröder stößt derweil auf Kritik.,2026-05-12
heikelsten,most delicate,Nach fast fünf Jahren im Amt zieht sich der deutsche Politiker aus einer der heikelsten internationalen Vermittlerrollen Europas zurück. Sein Rücktritt könnte auf Druck der USA erfolgen.,2026-05-12
heidenheim,Heidenheim,Mit einem Sieg gegen Leverkusen macht der VfB Stuttgart einen großen Schritt Richtung Königsklasse. Heidenheim kann sich noch in die Relegation retten und von Freiburg hängt viel ab. Der Rückblick auf den 33. Spieltag.,2026-05-12
relegation,RELEGATION,Mit einem Sieg gegen Leverkusen macht der VfB Stuttgart einen großen Schritt Richtung Königsklasse. Heidenheim kann sich noch in die Relegation retten und von Freiburg hängt viel ab. Der Rückblick auf den 33. Spieltag.,2026-05-12
österreich,Austria,Die Schweiz ist weiterhin das beliebteste Auswanderungsziel für Deutsche. Auch Österreich und Spanien gewinnen an Attraktivität. Das Alter spielt bei der Auswahl des Landes eine große Rolle.,2026-05-12
erschweren,.,1200 Hektar Wald in der Sperrzone von Tschernobyl stehen in Flammen. Trockenheit und dort vermutete Minen erschweren die Löscharbeiten. Wie steht es um die Strahlenbelastung und welche Folgen haben die Brände?,2026-05-12
raffinerie,Refinery,"Die PCK-Raffinerie versorgt den Nordosten Deutschlands. Da soll auch so bleiben, verspricht Wirtschaftsministerin Katherina Reiche. Trotz ausbleibender Öltransfers via Russland.",2026-05-12
entspannt,relaxes,"Am Montag hat Peking auf den letzten Drücker den Besuch des US-Präsidenten Trump in China bestätigt. Klar ist, Trump muss beim kommunistischen Rivalen punkten. Xi ist dagegen sehr entspannt.",2026-05-12
pistorius,Pistorius,Bei einem Besuch in Kyjiw kündigt Verteidigungsminister Pistorius gemeinsame Drohnenprojekte bis zu 1500 Kilometern Reichweite an. Putins Vorschlag eines Vermittlereinsatzes von Gerhard Schröder stößt derweil auf Kritik.,2026-05-12
sperrzone,Blocked stock zone,1200 Hektar Wald in der Sperrzone von Tschernobyl stehen in Flammen. Trockenheit und dort vermutete Minen erschweren die Löscharbeiten. Wie steht es um die Strahlenbelastung und welche Folgen haben die Brände?,2026-05-12
