German,English,Context,Date
abgrenzung,Limitation,In der Sprache der Politik steht die Brandmauer für die Abgrenzung zu rechtspopulistischen und rechtsextremen Parteien. Eine WhatsApp-Gruppe und ein Treffen von Europapolitikern lassen daran Zweifel aufkommen.,2026-03-16
zulieferer,Supplier,"E-Autos und Absatzrückgang - auch die Zulieferer der Autobauer spüren den Umbruch der Branche. Wegen knapper Margen fehlt vielen das Geld für Investitionen. Wer kann, sucht neue Geschäftsfelder.",2026-03-16
blockiert,operation,Iran blockiert die Handelsroute über die Straße von Hormus. Das hat nicht nur Auswirkungen auf die Ölpreise sondern auch auf die Ernährungssicherheit weltweit. Nicht nur Düngemittel könnten knapp werden.,2026-03-16
produkten,products),"Kinder würden bei Leihmutterschaften zu ""Produkten"" und Frauen zu ""Dienstleistern"" herabgewürdigt, prangert der Heilige Stuhl an. Bei den Vereinten Nationen verschafft er sich Gehör.",2026-03-16
aufkommen,agreement.,In der Sprache der Politik steht die Brandmauer für die Abgrenzung zu rechtspopulistischen und rechtsextremen Parteien. Eine WhatsApp-Gruppe und ein Treffen von Europapolitikern lassen daran Zweifel aufkommen.,2026-03-16
insgesamt,Total,"Erstmals seit Jahren sinkt insgesamt die Zahl der Geflüchteten hierzulande, obwohl zuletzt mehr junge Ukrainer in die Bundesrepublik kamen. Was steckt dahinter?",2026-03-16
inflation,Inflation,"Hohe Inflation, Lebensmittel- und Medikamentenknappheit sowie regelmäßige Stromabschaltungen zermürben die kubanische Bevölkerung. Ein örtlicher Protest schlug in Gewalt um.",2026-03-16
zermürben,wear down,"Hohe Inflation, Lebensmittel- und Medikamentenknappheit sowie regelmäßige Stromabschaltungen zermürben die kubanische Bevölkerung. Ein örtlicher Protest schlug in Gewalt um.",2026-03-16
örtlicher,local,"Hohe Inflation, Lebensmittel- und Medikamentenknappheit sowie regelmäßige Stromabschaltungen zermürben die kubanische Bevölkerung. Ein örtlicher Protest schlug in Gewalt um.",2026-03-16
autobauer,car manufacturer,"E-Autos und Absatzrückgang - auch die Zulieferer der Autobauer spüren den Umbruch der Branche. Wegen knapper Margen fehlt vielen das Geld für Investitionen. Wer kann, sucht neue Geschäftsfelder.",2026-03-16
ölpreise,Oil prices,Iran blockiert die Handelsroute über die Straße von Hormus. Das hat nicht nur Auswirkungen auf die Ölpreise sondern auch auf die Ernährungssicherheit weltweit. Nicht nur Düngemittel könnten knapp werden.,2026-03-16
