German,English,Context,Date
klimadialog,climate dialogue,"Es sind keine guten Zeiten für den weltweiten Klimaschutz. Oder vielleicht doch? Auf dem ""Petersburger Klimadialog"" in Berlin versuchen Politiker, gerade wegen des Kriegs im Iran für Wind- und Sonnenkraft zu werben.",2026-04-23
sonnenkraft,solar power,"Es sind keine guten Zeiten für den weltweiten Klimaschutz. Oder vielleicht doch? Auf dem ""Petersburger Klimadialog"" in Berlin versuchen Politiker, gerade wegen des Kriegs im Iran für Wind- und Sonnenkraft zu werben.",2026-04-23
interessen,interest,"Erst einmal ohne neue Frist suchen die USA und der Iran in ihrem Krieg nach Auswegen, die ihre eigenen Interessen wahren. Wir nehmen die zentralen Knackpunkte unter die Lupe und beantworten wichtige Fragen.",2026-04-23
unterricht,teaching,"Irans Schulen sind wegen des Krieges geschlossen. Der Unterricht läuft über TV-Programme und ein nationales Intranet. Wer kein Laptop oder Smartphone hat, bleibt außen vor. Vom Internet ist das Land faktisch abgetrennt.",2026-04-23
nationales,national,"Irans Schulen sind wegen des Krieges geschlossen. Der Unterricht läuft über TV-Programme und ein nationales Intranet. Wer kein Laptop oder Smartphone hat, bleibt außen vor. Vom Internet ist das Land faktisch abgetrennt.",2026-04-23
smartphone,smartphone,"Irans Schulen sind wegen des Krieges geschlossen. Der Unterricht läuft über TV-Programme und ein nationales Intranet. Wer kein Laptop oder Smartphone hat, bleibt außen vor. Vom Internet ist das Land faktisch abgetrennt.",2026-04-23
abgetrennt,dismantled,"Irans Schulen sind wegen des Krieges geschlossen. Der Unterricht läuft über TV-Programme und ein nationales Intranet. Wer kein Laptop oder Smartphone hat, bleibt außen vor. Vom Internet ist das Land faktisch abgetrennt.",2026-04-23
konjunktur,Economic growth,"Durch den Energiepreis-Schock bleibt die Konjunktur in Deutschland auf der Strecke. Wirtschaftsministerin Reiche muss wegen des Iran-Kriegs ihre eigene Vorhersage halbieren. Das Wachstum liegt nur noch bei 0,5 Prozent.",2026-04-23
vorhersage,Forecast,"Durch den Energiepreis-Schock bleibt die Konjunktur in Deutschland auf der Strecke. Wirtschaftsministerin Reiche muss wegen des Iran-Kriegs ihre eigene Vorhersage halbieren. Das Wachstum liegt nur noch bei 0,5 Prozent.",2026-04-23
weltweiten,worldwide,"Es sind keine guten Zeiten für den weltweiten Klimaschutz. Oder vielleicht doch? Auf dem ""Petersburger Klimadialog"" in Berlin versuchen Politiker, gerade wegen des Kriegs im Iran für Wind- und Sonnenkraft zu werben.",2026-04-23
programme,programmes,"Irans Schulen sind wegen des Krieges geschlossen. Der Unterricht läuft über TV-Programme und ein nationales Intranet. Wer kein Laptop oder Smartphone hat, bleibt außen vor. Vom Internet ist das Land faktisch abgetrennt.",2026-04-23
klingbeil,Klingbeil,"Heiß umstritten, aber schwer verständlich: Der deutsche Finanzminister Lars Klingbeil (SPD) will die Vorteile von Ehepartnern bei der Besteuerung verändern.",2026-04-23
halbieren,Bisect,"Durch den Energiepreis-Schock bleibt die Konjunktur in Deutschland auf der Strecke. Wirtschaftsministerin Reiche muss wegen des Iran-Kriegs ihre eigene Vorhersage halbieren. Das Wachstum liegt nur noch bei 0,5 Prozent.",2026-04-23
politiker,A politician,"Es sind keine guten Zeiten für den weltweiten Klimaschutz. Oder vielleicht doch? Auf dem ""Petersburger Klimadialog"" in Berlin versuchen Politiker, gerade wegen des Kriegs im Iran für Wind- und Sonnenkraft zu werben.",2026-04-23
dokuments,DOCUMENT,Erstmals in ihrer Geschichte bekommt die Bundeswehr eine Militärstrategie. Sie soll die Armee und Deutschland für künftige Bedrohungen wappnen. Große Teile des Dokuments sind geheim.,2026-04-23
auswegen,get out,"Erst einmal ohne neue Frist suchen die USA und der Iran in ihrem Krieg nach Auswegen, die ihre eigenen Interessen wahren. Wir nehmen die zentralen Knackpunkte unter die Lupe und beantworten wichtige Fragen.",2026-04-23
intranet,Intranet,"Irans Schulen sind wegen des Krieges geschlossen. Der Unterricht läuft über TV-Programme und ein nationales Intranet. Wer kein Laptop oder Smartphone hat, bleibt außen vor. Vom Internet ist das Land faktisch abgetrennt.",2026-04-23
