German,English,Context,Date
entscheidung,Decision,"Weil dem unabhängigen Sender Klubrádió in Ungarn die Frequenz entzogen wurde, musste er 2021 sein UKW-Programm einstellen. Der EuGH sieht darin eine unverhältnismäßige Entscheidung der Behörden.",2026-02-27
atomprogramm,nuclear program,Im Konflikt um Irans Atomprogramm verhandeln Unterhändler wieder in Genf indirekt mit den USA. Kubanische Grenzschützer liefern sich vor der Küste einen tödlichen Schusswechsel mit Angreifern. Das Wichtigste in Kürze.,2026-02-27
unterhändler,Negotiator,Im Konflikt um Irans Atomprogramm verhandeln Unterhändler wieder in Genf indirekt mit den USA. Kubanische Grenzschützer liefern sich vor der Küste einen tödlichen Schusswechsel mit Angreifern. Das Wichtigste in Kürze.,2026-02-27
benachbarten,adjacent,"Der Tschad will sich vor Kämpfen im benachbarten Sudan schützen - und unterstützt gleichzeitig eine Kriegspartei. Das sorgt auch im eigenen Land für Probleme. Doch jetzt gibt es Anzeichen, dass sich der Kurs ändert.",2026-02-27
kriegspartei,war party,"Der Tschad will sich vor Kämpfen im benachbarten Sudan schützen - und unterstützt gleichzeitig eine Kriegspartei. Das sorgt auch im eigenen Land für Probleme. Doch jetzt gibt es Anzeichen, dass sich der Kurs ändert.",2026-02-27
vereitelten,thwarted,Havanna spricht von einer vereitelten Terroroperation und sichergestellten Waffen. Washington prüft den Vorfall. Der tödliche Zwischenfall ereignete sich kurz nach der teilweisen Lockerung der US-Ölblockade gegen Kuba.,2026-02-27
drohkulisse,threatening backdrop,"Unter massiver militärischer Drohkulisse ringen die USA und der Iran in Genf um einen Ausweg aus dem Atomstreit. Beide Seiten signalisieren Gesprächsbereitschaft, doch zentrale Konfliktpunkte bleiben ungelöst.",2026-02-27
mittendrin,In the midst of things,"Eine beispiellose Öl-Blockade bringt Kuba an den Rand des Kollapses. Mittendrin: US-Außenminister Marco Rubio, der die Insel in die Knie zwingen will. Nun sorgt ein tödlicher Vorfall auf See für neue Spannungen.",2026-02-27
spannungen,Voltages,"Eine beispiellose Öl-Blockade bringt Kuba an den Rand des Kollapses. Mittendrin: US-Außenminister Marco Rubio, der die Insel in die Knie zwingen will. Nun sorgt ein tödlicher Vorfall auf See für neue Spannungen.",2026-02-27
washington,search.label.refinement.fitID.washington=washington,Havanna spricht von einer vereitelten Terroroperation und sichergestellten Waffen. Washington prüft den Vorfall. Der tödliche Zwischenfall ereignete sich kurz nach der teilweisen Lockerung der US-Ölblockade gegen Kuba.,2026-02-27
teilweisen,partial,Havanna spricht von einer vereitelten Terroroperation und sichergestellten Waffen. Washington prüft den Vorfall. Der tödliche Zwischenfall ereignete sich kurz nach der teilweisen Lockerung der US-Ölblockade gegen Kuba.,2026-02-27
ölblockade,oil blockage,Havanna spricht von einer vereitelten Terroroperation und sichergestellten Waffen. Washington prüft den Vorfall. Der tödliche Zwischenfall ereignete sich kurz nach der teilweisen Lockerung der US-Ölblockade gegen Kuba.,2026-02-27
atomstreit,nuclear dispute,"Unter massiver militärischer Drohkulisse ringen die USA und der Iran in Genf um einen Ausweg aus dem Atomstreit. Beide Seiten signalisieren Gesprächsbereitschaft, doch zentrale Konfliktpunkte bleiben ungelöst.",2026-02-27
einstellen,Set,"Weil dem unabhängigen Sender Klubrádió in Ungarn die Frequenz entzogen wurde, musste er 2021 sein UKW-Programm einstellen. Der EuGH sieht darin eine unverhältnismäßige Entscheidung der Behörden.",2026-02-27
verhandeln,do they negotiate ?,Im Konflikt um Irans Atomprogramm verhandeln Unterhändler wieder in Genf indirekt mit den USA. Kubanische Grenzschützer liefern sich vor der Küste einen tödlichen Schusswechsel mit Angreifern. Das Wichtigste in Kürze.,2026-02-27
kubanische,cuban,Im Konflikt um Irans Atomprogramm verhandeln Unterhändler wieder in Genf indirekt mit den USA. Kubanische Grenzschützer liefern sich vor der Küste einen tödlichen Schusswechsel mit Angreifern. Das Wichtigste in Kürze.,2026-02-27
angreifern,attack,Im Konflikt um Irans Atomprogramm verhandeln Unterhändler wieder in Genf indirekt mit den USA. Kubanische Grenzschützer liefern sich vor der Küste einen tödlichen Schusswechsel mit Angreifern. Das Wichtigste in Kürze.,2026-02-27
frankreich,France,"Eine französische Richterin hat publik gemacht, wie US-Gesandte Druck auf sie ausübten. Die Episode zeige, wie sehr Frankreich im Visier von Trumps MAGA-Bewegung stehe, so Experten.",2026-02-27
kollapses,collapses,"Eine beispiellose Öl-Blockade bringt Kuba an den Rand des Kollapses. Mittendrin: US-Außenminister Marco Rubio, der die Insel in die Knie zwingen will. Nun sorgt ein tödlicher Vorfall auf See für neue Spannungen.",2026-02-27
tödlicher,deadly,"Eine beispiellose Öl-Blockade bringt Kuba an den Rand des Kollapses. Mittendrin: US-Außenminister Marco Rubio, der die Insel in die Knie zwingen will. Nun sorgt ein tödlicher Vorfall auf See für neue Spannungen.",2026-02-27
ereignete,occurred,Havanna spricht von einer vereitelten Terroroperation und sichergestellten Waffen. Washington prüft den Vorfall. Der tödliche Zwischenfall ereignete sich kurz nach der teilweisen Lockerung der US-Ölblockade gegen Kuba.,2026-02-27
lockerung,Easing,Havanna spricht von einer vereitelten Terroroperation und sichergestellten Waffen. Washington prüft den Vorfall. Der tödliche Zwischenfall ereignete sich kurz nach der teilweisen Lockerung der US-Ölblockade gegen Kuba.,2026-02-27
abstecher,alternating ...,Bundeskanzler Friedrich Merz (CDU) hat seine China-Reise mit einem Abstecher in die Hightech-Metropole Hangzhou beendet. Zuvor stand noch eine Palastanlage im Zentrum Pekings auf dem Programm.,2026-02-27
metropole,Metropolis,Bundeskanzler Friedrich Merz (CDU) hat seine China-Reise mit einem Abstecher in die Hightech-Metropole Hangzhou beendet. Zuvor stand noch eine Palastanlage im Zentrum Pekings auf dem Programm.,2026-02-27
tödlichen,deadly,Im Konflikt um Irans Atomprogramm verhandeln Unterhändler wieder in Genf indirekt mit den USA. Kubanische Grenzschützer liefern sich vor der Küste einen tödlichen Schusswechsel mit Angreifern. Das Wichtigste in Kürze.,2026-02-27
anzeichen,SIGNS,"Der Tschad will sich vor Kämpfen im benachbarten Sudan schützen - und unterstützt gleichzeitig eine Kriegspartei. Das sorgt auch im eigenen Land für Probleme. Doch jetzt gibt es Anzeichen, dass sich der Kurs ändert.",2026-02-27
angriffen,attacks,Umfragen sagen einen Wahlsieg der oppositionellen Tisza-Partei voraus - die Lage für Viktor Orban ist ernst. Nun warnt der Premier vor ukrainischen Angriffen und beordert die Armee zu Energieanlagen. Was steckt dahinter?,2026-02-27
richterin,Judge,"Eine französische Richterin hat publik gemacht, wie US-Gesandte Druck auf sie ausübten. Die Episode zeige, wie sehr Frankreich im Visier von Trumps MAGA-Bewegung stehe, so Experten.",2026-02-27
blockade,Blockage,"Eine beispiellose Öl-Blockade bringt Kuba an den Rand des Kollapses. Mittendrin: US-Außenminister Marco Rubio, der die Insel in die Knie zwingen will. Nun sorgt ein tödlicher Vorfall auf See für neue Spannungen.",2026-02-27
tödliche,Fatal,Havanna spricht von einer vereitelten Terroroperation und sichergestellten Waffen. Washington prüft den Vorfall. Der tödliche Zwischenfall ereignete sich kurz nach der teilweisen Lockerung der US-Ölblockade gegen Kuba.,2026-02-27
massiver,more massive,"Unter massiver militärischer Drohkulisse ringen die USA und der Iran in Genf um einen Ausweg aus dem Atomstreit. Beide Seiten signalisieren Gesprächsbereitschaft, doch zentrale Konfliktpunkte bleiben ungelöst.",2026-02-27
zentrale,Centre,"Unter massiver militärischer Drohkulisse ringen die USA und der Iran in Genf um einen Ausweg aus dem Atomstreit. Beide Seiten signalisieren Gesprächsbereitschaft, doch zentrale Konfliktpunkte bleiben ungelöst.",2026-02-27
