German,English,Context,Date
funktionen,Functions:,"Irlands Medienaufsicht ermittelt gegen Facebook und Instagram - wegen des Verdachts, dass sogenannte ""Dark Pattern""-Funktionen User manipulieren könnten. Auch andere Web-Apps nutzen solche ""dunklen Muster"". Worum geht's?",2026-05-07
personalie,personal details,"Der designierte Premier Peter Magyar stellt ein ungewöhnliches Kabinett zusammen, um den Wandel im Land zu schaffen. Aber es bleiben Fragen - vor allem zu einer Personalie der Regierung und zur neuen Ukraine-Politik.",2026-05-07
athletisch,Athletic,"Blond, blauäugig, athletisch: So sah für die Nazis der ideale ""Arier"" aus. Noch heute denken die meisten Menschen bei dem Wort an die Rassenideologie im Dritten Reich. Doch der Begriff hat ganz andere Wurzeln.",2026-05-07
verdachts,suspicious,"Irlands Medienaufsicht ermittelt gegen Facebook und Instagram - wegen des Verdachts, dass sogenannte ""Dark Pattern""-Funktionen User manipulieren könnten. Auch andere Web-Apps nutzen solche ""dunklen Muster"". Worum geht's?",2026-05-07
strengere,stricter,Die EU-Kommission erhöht den Druck auf Meta - denn Facebook und Instagram würden Kinder unter 13 Jahren nicht wirksam schützen. Brüssel droht mit hohen Strafen und fordert strengere Alterskontrollen.,2026-05-07
netzwerke,networks,Eine junge Frau sieht soziale Netzwerke als Auslöser ihrer psychischen Erkrankungen. Das Verfahren in Los Angeles stellt erstmals das Produktdesign großer Plattformen ins Zentrum.,2026-05-07
europäern,Europeans,Nicht zum ersten Mal droht der US-Präsident den Europäern mit Zöllen. Vor einem Jahr war der Schock noch groß. Zeigt sich die EU diesmal resilienter?,2026-05-07
verliehen,granted,"Eklat in Venedig: Da die Jury aufgrund der umstrittenen Teilnahme Russlands und Israels zurückgetreten ist, wird der traditionelle Goldene Löwe wird in diesem Jahr nicht verliehen.",2026-05-07
gegebenen,"If necessary,","Erstmals seit Jahrzehnten sprachen Vertreter Israels und des Libanon offiziell miteinander, dennoch gehen die Kämpfe weiter. Unter den gegebenen Umständen scheint eine Einigung kaum möglich.",2026-05-07
umständen,circumstances,"Erstmals seit Jahrzehnten sprachen Vertreter Israels und des Libanon offiziell miteinander, dennoch gehen die Kämpfe weiter. Unter den gegebenen Umständen scheint eine Einigung kaum möglich.",2026-05-07
blauäugig,starry-eyed,"Blond, blauäugig, athletisch: So sah für die Nazis der ideale ""Arier"" aus. Noch heute denken die meisten Menschen bei dem Wort an die Rassenideologie im Dritten Reich. Doch der Begriff hat ganz andere Wurzeln.",2026-05-07
facebook,facebook,"Irlands Medienaufsicht ermittelt gegen Facebook und Instagram - wegen des Verdachts, dass sogenannte ""Dark Pattern""-Funktionen User manipulieren könnten. Auch andere Web-Apps nutzen solche ""dunklen Muster"". Worum geht's?",2026-05-07
effekten,Securities,In vielen Ländern werden Altersbeschränkungen für Social Media diskutiert - um Kinder und Jugendliche vor negativen Effekten zu schützen. Doch kann das am Grundproblem von sozialen Netzwerken rütteln?,2026-05-07
auslöser,Trigger,Eine junge Frau sieht soziale Netzwerke als Auslöser ihrer psychischen Erkrankungen. Das Verfahren in Los Angeles stellt erstmals das Produktdesign großer Plattformen ins Zentrum.,2026-05-07
kabinett,Cabinet,"Der designierte Premier Peter Magyar stellt ein ungewöhnliches Kabinett zusammen, um den Wandel im Land zu schaffen. Aber es bleiben Fragen - vor allem zu einer Personalie der Regierung und zur neuen Ukraine-Politik.",2026-05-07
schaffen,reflection,"Der designierte Premier Peter Magyar stellt ein ungewöhnliches Kabinett zusammen, um den Wandel im Land zu schaffen. Aber es bleiben Fragen - vor allem zu einer Personalie der Regierung und zur neuen Ukraine-Politik.",2026-05-07
aufgrund,higher,"Eklat in Venedig: Da die Jury aufgrund der umstrittenen Teilnahme Russlands und Israels zurückgetreten ist, wird der traditionelle Goldene Löwe wird in diesem Jahr nicht verliehen.",2026-05-07
