German,English,Context,Date
gesichert,falling?,"Das Bundesamt für Verfassungsschutz muss seine Einstufung der AfD als ""gesichert rechtsextremistisch"" zurücknehmen. Aber die Entscheidung des Verwaltungsgerichts Köln wird nicht das letzte Wort gewesen sein.",2026-03-02
obersten,uppermost,Nach der Tötung des obersten Führers Ali Chamenei ringt der Iran um eine neue Ordnung. Droht eine weitere Machtkonzentration bei den Revolutionsgarden? Zwei Expertinnen ordnen ein.,2026-03-02
iranians,iranians,"The US president vowed revenge after three US service members will killed by Iran, and called on Iranians to rise up. DW has the latest.",2026-03-02
gestoßen,travel.,Der Angriff der USA und Israels auf den Iran und die Tötung des obersten Führers Ali Chamenei sind weltweit auf gemischte Reaktionen gestoßen. Auch innerhalb Europas sind die Ansichten gespalten.,2026-03-02
konflikt,Conflict,"Nach dem Tod des obersten Führers Ajatollah Ali Chamenei spitzt sich der Konflikt zwischen Iran, Israel und den USA dramatisch zu. Teheran kündigt Rache an, Raketen schlagen in mehreren Ländern ein.",2026-03-02
schlagen,hitting,"Nach dem Tod des obersten Führers Ajatollah Ali Chamenei spitzt sich der Konflikt zwischen Iran, Israel und den USA dramatisch zu. Teheran kündigt Rache an, Raketen schlagen in mehreren Ländern ein.",2026-03-02
mehreren,from a number of,"Nach dem Tod des obersten Führers Ajatollah Ali Chamenei spitzt sich der Konflikt zwischen Iran, Israel und den USA dramatisch zu. Teheran kündigt Rache an, Raketen schlagen in mehreren Ländern ein.",2026-03-02
deutsche,German,In einem Jahr wird das deutsche Staatsoberhaupt neu gewählt. Viele wünschen sich erstmals eine Frau an der Spitze. Nur wen?,2026-03-02
wünschen,wishes,In einem Jahr wird das deutsche Staatsoberhaupt neu gewählt. Viele wünschen sich erstmals eine Frau an der Spitze. Nur wen?,2026-03-02
erstmals,for the first time:,In einem Jahr wird das deutsche Staatsoberhaupt neu gewählt. Viele wünschen sich erstmals eine Frau an der Spitze. Nur wen?,2026-03-02
mehrerer,several,"Statt mehrerer Tabletten nur noch eine täglich? Das verspricht ein neues Kombinationspräparat für HIV-Infizierte. Die Studienergebnisse sind vielversprechend, nun muss das Medikament die Genehmigungsprozesse durchlaufen.",2026-03-02
abkommen,negotiations.,Nach der Anerkennung eines unabhängigen Somalilandes durch Israel haben Somalia und Saudi-Arabien ein Abkommen über militärische Zusammenarbeit unterzeichnet. Aber was ist für Saudi-Arabien drin?,2026-03-02
schützen,protect,"Der Tschad will sich vor Kämpfen im benachbarten Sudan schützen - und unterstützt gleichzeitig eine Kriegspartei. Das sorgt auch im eigenen Land für Probleme. Doch jetzt gibt es Anzeichen, dass sich der Kurs ändert.",2026-03-02
probleme,problems,"Der Tschad will sich vor Kämpfen im benachbarten Sudan schützen - und unterstützt gleichzeitig eine Kriegspartei. Das sorgt auch im eigenen Land für Probleme. Doch jetzt gibt es Anzeichen, dass sich der Kurs ändert.",2026-03-02
führers,leaders,Nach der Tötung des obersten Führers Ali Chamenei ringt der Iran um eine neue Ordnung. Droht eine weitere Machtkonzentration bei den Revolutionsgarden? Zwei Expertinnen ordnen ein.,2026-03-02
ordnung,Ordering XXX,Nach der Tötung des obersten Führers Ali Chamenei ringt der Iran um eine neue Ordnung. Droht eine weitere Machtkonzentration bei den Revolutionsgarden? Zwei Expertinnen ordnen ein.,2026-03-02
