German,English,Context,Date
rentenreform,Pension reform,"Deutschlands Wirtschaft lahmt, die Energiepreise sind hoch: Kanzler Merz bekommt beim Gewerkschaftskongress in Berlin den Unmut der Arbeitnehmer zu spüren. Und verteidigt die geplante Rentenreform.",2026-05-13
wechselspiel,Change game,"Redet Friedrich Merz unüberlegt? Ist Olaf Scholz lahm? Welches Image kultiviert Alice Weidel? Eine Studie hat das Wechselspiel zwischen Politik, Gesellschaft und Medien untersucht - mit überraschenden Befunden.",2026-05-13
weitermachen,weitermachen.,Nach dem schweren Wahldebakel steht Großbritanniens Regierungschef Keir Starmer unter Druck. Trotz Rücktrittsforderungen aus Partei und Regierung will der Labour-Chef weitermachen - und bekommt Rückendeckung.,2026-05-13
rechenschaft,Accountability,Hunderte palästinensische Angreifer sollen für ihren Terrorüberfall auf Israel 2023 vor einem Sondergericht zur Rechenschaft gezogen werden. Eine Kommission wirft der terroristischen Hamas auch sexualisierte Gewalt vor.,2026-05-13
überwiegend,predominantly,Die Attacken kommen überwiegend aus dem Ausland. Das Bundeskriminalamt warnt vor wachsenden Gefahren für Staat und Wirtschaft. Innenminister Dobrindt kündigt Gegenschläge an.,2026-05-13
wahldebakel,election debacle,Nach dem schweren Wahldebakel steht Großbritanniens Regierungschef Keir Starmer unter Druck. Trotz Rücktrittsforderungen aus Partei und Regierung will der Labour-Chef weitermachen - und bekommt Rückendeckung.,2026-05-13
antibiotika,Antibiotics,"Antibiotika, Insulin oder Krebsmedikamente fehlten zuletzt immer wieder in europäischen Apotheken. Nun will die EU Lieferengpässe mit gemeinsamen Einkäufen, schnelleren Genehmigungen und neuen Förderanreizen verhindern.",2026-05-13
gemeinsamen,common,"Antibiotika, Insulin oder Krebsmedikamente fehlten zuletzt immer wieder in europäischen Apotheken. Nun will die EU Lieferengpässe mit gemeinsamen Einkäufen, schnelleren Genehmigungen und neuen Förderanreizen verhindern.",2026-05-13
schnelleren,faster,"Antibiotika, Insulin oder Krebsmedikamente fehlten zuletzt immer wieder in europäischen Apotheken. Nun will die EU Lieferengpässe mit gemeinsamen Einkäufen, schnelleren Genehmigungen und neuen Förderanreizen verhindern.",2026-05-13
unüberlegt,Ill-considered,"Redet Friedrich Merz unüberlegt? Ist Olaf Scholz lahm? Welches Image kultiviert Alice Weidel? Eine Studie hat das Wechselspiel zwischen Politik, Gesellschaft und Medien untersucht - mit überraschenden Befunden.",2026-05-13
kultiviert,Sophisticated,"Redet Friedrich Merz unüberlegt? Ist Olaf Scholz lahm? Welches Image kultiviert Alice Weidel? Eine Studie hat das Wechselspiel zwischen Politik, Gesellschaft und Medien untersucht - mit überraschenden Befunden.",2026-05-13
einfacher,easily,Laut einem Plan der EU sollen Reisende bald mit dem Zug einfacher durch ganz Europa fahren können. China verlangt von Pakistan mehr Einsatz bei der Vermittlung eines Friedens im Iran-Krieg. Der DW-Nachrichtenüberblick.,2026-05-13
apotheken,Pharmacies,"Antibiotika, Insulin oder Krebsmedikamente fehlten zuletzt immer wieder in europäischen Apotheken. Nun will die EU Lieferengpässe mit gemeinsamen Einkäufen, schnelleren Genehmigungen und neuen Förderanreizen verhindern.",2026-05-13
