German,English,Context,Date
raffiniertes,refined,"Raffiniertes Phishing erlaubte es den Angreifern offenbar, in höchste Ebenen des Berliner Politikbetriebs vorzudringen. Unklar ist, welche vertraulichen Informationen abflossen - und an wen.",2026-04-26
vorzudringen,to penetrate,"Raffiniertes Phishing erlaubte es den Angreifern offenbar, in höchste Ebenen des Berliner Politikbetriebs vorzudringen. Unklar ist, welche vertraulichen Informationen abflossen - und an wen.",2026-04-26
drittstaaten,Non-EU States,EU-Migrationskommissar Magnus Brunner fordert schärfere Regeln für Abschiebungen und mehr Konsequenz gegenüber Drittstaaten. Der bisherige Anstieg der Rückführungen reicht ihm nicht.,2026-04-26
association,The Association,"Panik bei der traditionsreichen Veranstaltung der White House Correspondents' Association: Ein bewaffneter Mann will in den Festsaal eindringen, es fallen Schüsse. Der US-Präsident kommt mit dem Schrecken davon.",2026-04-26
bewaffneter,armed,"Panik bei der traditionsreichen Veranstaltung der White House Correspondents' Association: Ein bewaffneter Mann will in den Festsaal eindringen, es fallen Schüsse. Der US-Präsident kommt mit dem Schrecken davon.",2026-04-26
umzustürzen,topple,"Vom Wunsch, die US-amerikanische Politik umzustürzen, bis zum Drang, gefährdete Redwood-Tannen zu retten - Attentäter und ihre Motive.",2026-04-26
verfügbaren,available,Auch wegen eines Exportverbots der EU sind in den Vereinigten Staaten die verfügbaren Mittel für die Giftspritze knapp. Daher weichen die Behörden auf andere Exekutionsmethoden aus.,2026-04-26
giftspritze,syringe,Auch wegen eines Exportverbots der EU sind in den Vereinigten Staaten die verfügbaren Mittel für die Giftspritze knapp. Daher weichen die Behörden auf andere Exekutionsmethoden aus.,2026-04-26
eindringen,.,"Panik bei der traditionsreichen Veranstaltung der White House Correspondents' Association: Ein bewaffneter Mann will in den Festsaal eindringen, es fallen Schüsse. Der US-Präsident kommt mit dem Schrecken davon.",2026-04-26
gefährdete,Vulnerable,"Vom Wunsch, die US-amerikanische Politik umzustürzen, bis zum Drang, gefährdete Redwood-Tannen zu retten - Attentäter und ihre Motive.",2026-04-26
attentäter,Assassination,"Vom Wunsch, die US-amerikanische Politik umzustürzen, bis zum Drang, gefährdete Redwood-Tannen zu retten - Attentäter und ihre Motive.",2026-04-26
konsequenz,Conseguenza,EU-Migrationskommissar Magnus Brunner fordert schärfere Regeln für Abschiebungen und mehr Konsequenz gegenüber Drittstaaten. Der bisherige Anstieg der Rückführungen reicht ihm nicht.,2026-04-26
schrecken,Fright,"Panik bei der traditionsreichen Veranstaltung der White House Correspondents' Association: Ein bewaffneter Mann will in den Festsaal eindringen, es fallen Schüsse. Der US-Präsident kommt mit dem Schrecken davon.",2026-04-26
abflossen,drained,"Raffiniertes Phishing erlaubte es den Angreifern offenbar, in höchste Ebenen des Berliner Politikbetriebs vorzudringen. Unklar ist, welche vertraulichen Informationen abflossen - und an wen.",2026-04-26
schärfere,sharper,EU-Migrationskommissar Magnus Brunner fordert schärfere Regeln für Abschiebungen und mehr Konsequenz gegenüber Drittstaaten. Der bisherige Anstieg der Rückführungen reicht ihm nicht.,2026-04-26
bisherige,previous,EU-Migrationskommissar Magnus Brunner fordert schärfere Regeln für Abschiebungen und mehr Konsequenz gegenüber Drittstaaten. Der bisherige Anstieg der Rückführungen reicht ihm nicht.,2026-04-26
