German,English,Context,Date
zwangsdoping,forced doping,"Stasi, Zwangsdoping, Berufsverbote - das kommunistische Regime in der DDR hat viele Lebenswege zerstört. Betroffene können eine Opferrente beantragen. Für besondere Fälle gibt es den Härtefallfonds. Hat er sich bewährt?",2026-07-09
lebenslanger,lifelong treasure of fate,"Ein Mediziner sollte sich um Schwerstkranke kümmern, stattdessen spritzte er sie zu Tode. Das Landgericht Berlin verurteilte ihn wegen 15-fachen Mordes zu lebenslanger Haft. Gab es noch mehr Taten?",2026-07-09
erntehelfers,harvest helpers,Der Tod des indischen Erntehelfers Satnam Singh erschütterte Italien: Nach einem schweren Arbeitsunfall ließ ihn sein Arbeitgeber schwer verletzt zurück. Nun wurde der Landwirt zu 16 Jahren Haft verurteilt.,2026-07-09
erschütterte,shaken,Der Tod des indischen Erntehelfers Satnam Singh erschütterte Italien: Nach einem schweren Arbeitsunfall ließ ihn sein Arbeitgeber schwer verletzt zurück. Nun wurde der Landwirt zu 16 Jahren Haft verurteilt.,2026-07-09
schwieriger,harder,"Schwieriger Besuch in Washington: NATO-Chef Rutte ist in die USA gereist, um mit Präsident Trump zu sprechen. Der erneuerte seine Kritik an den europäischen NATO-Partnern. Im Juli steht ein großer NATO-Gipfel an.",2026-07-09
stattdessen,instead of,"Ein Mediziner sollte sich um Schwerstkranke kümmern, stattdessen spritzte er sie zu Tode. Das Landgericht Berlin verurteilte ihn wegen 15-fachen Mordes zu lebenslanger Haft. Gab es noch mehr Taten?",2026-07-09
verurteilte,fined.,"Ein Mediziner sollte sich um Schwerstkranke kümmern, stattdessen spritzte er sie zu Tode. Das Landgericht Berlin verurteilte ihn wegen 15-fachen Mordes zu lebenslanger Haft. Gab es noch mehr Taten?",2026-07-09
sparkonzept,savings concept,Der USA-Iran-Krieg eskaliert erneut durch Angriffe und Gegenschläge. Russland kritisiert die Ukraine-Hilfe von NATO-Staaten. VW-Führung will Sparkonzept vorlegen. Der DW-Nachrichtenüberblick.,2026-07-09
einwanderer,Immigrant,In den USA laufen seit Monaten Abschieberazzien gegen Einwanderer ohne gültige Papiere. Nun ist erneut ein Mensch bei einer Kontrolle getötet worden.,2026-07-09
vorgeführt,demonstrated,Der US-Präsident setzt auf verbale Attacken. Das bekamen Vertreter der NATO wieder einmal vorgeführt. Beim Gipfeltreffen der Allianz in Ankara präsentierte sich Donald Trump alles andere als freundlich.,2026-07-09
freundlich,Friendly,Der US-Präsident setzt auf verbale Attacken. Das bekamen Vertreter der NATO wieder einmal vorgeführt. Beim Gipfeltreffen der Allianz in Ankara präsentierte sich Donald Trump alles andere als freundlich.,2026-07-09
lebenswege,ways of life,"Stasi, Zwangsdoping, Berufsverbote - das kommunistische Regime in der DDR hat viele Lebenswege zerstört. Betroffene können eine Opferrente beantragen. Für besondere Fälle gibt es den Härtefallfonds. Hat er sich bewährt?",2026-07-09
opferrente,sacrificial interest,"Stasi, Zwangsdoping, Berufsverbote - das kommunistische Regime in der DDR hat viele Lebenswege zerstört. Betroffene können eine Opferrente beantragen. Für besondere Fälle gibt es den Härtefallfonds. Hat er sich bewährt?",2026-07-09
beantragen,request,"Stasi, Zwangsdoping, Berufsverbote - das kommunistische Regime in der DDR hat viele Lebenswege zerstört. Betroffene können eine Opferrente beantragen. Für besondere Fälle gibt es den Härtefallfonds. Hat er sich bewährt?",2026-07-09
zerschlägt,smashed,Mit einer Entschuldigung auf schwarzem Hintergrund beginnt in Ungarn der Umbau der öffentlich-rechtlichen Medien. Die neue Regierung unter Peter Magyar zerschlägt eines der zentralen Machtinstrumente Viktor Orbans.,2026-07-09
erneuerte,renewed,"Schwieriger Besuch in Washington: NATO-Chef Rutte ist in die USA gereist, um mit Präsident Trump zu sprechen. Der erneuerte seine Kritik an den europäischen NATO-Partnern. Im Juli steht ein großer NATO-Gipfel an.",2026-07-09
schwarzem,black,Mit einer Entschuldigung auf schwarzem Hintergrund beginnt in Ungarn der Umbau der öffentlich-rechtlichen Medien. Die neue Regierung unter Peter Magyar zerschlägt eines der zentralen Machtinstrumente Viktor Orbans.,2026-07-09
