German,English,Context,Date
drastischen,drastic,Der US-Präsident erhöht den Druck auf die kommunistische Führung des Karibikstaates - mit drastischen und abschätzigen Worten. Währenddessen hat Kuba schon wieder mit einem Blackout zu kämpfen - diesmal sogar inselweit.,2026-03-18
solidarisch,solidarity,Deutschland und vier weitere Staaten zeigen sich in einer Erklärung solidarisch mit Regierung und Bevölkerung im Libanon. US-Präsident Trump deutet eine Übernahme Kubas an. Das Wichtigste in Kürze.,2026-03-18
tatsächlich,are actually,"Offiziell lehnen die Unionsparteien in Deutschland Kooperationen mit der teilweise rechtsextremen AfD ab. Zugleich wird diskutiert, ob diese Abgrenzung politisch tatsächlich Bestand hat.",2026-03-18
commerzbank,commerzbank,Die italienische Großbank Unicredit möchte die deutsche Commerzbank übernehmen und erhöht den Druck. Welche Strategie verfolgen die Italiener? Und haben sie Aussicht auf Erfolg?,2026-03-18
ministerien,Ministries and departments,"Rathäuser, Ministerien, Konzerne: Viele nutzen Software aus den USA und sind damit über den US-Cloud-Act politisch erpressbar. Die Bundesagentur ZendiS will dafür Lösungen finden.",2026-03-18
buchpreises,book price,"Der Gewinner des Leipziger Buchpreises zur Europäischen Verständigung 2026, Miljenko Jergovic, spricht mit der DW über sein preisgekröntes neustes Buch, Nationalismus auf dem Balkan und den globalen Rechtsruck.",2026-03-18
golfregion,gulf Region,"Iranische Angriffe haben in der Golfregion Zweifel an amerikanischen Sicherheitszusagen verstärkt. Da die Region nicht zuletzt wirtschaftlich auf Stabilität angewiesen ist, prüfen ihre Staaten vorsichtig neue Optionen.",2026-03-18
stabilität,Stability,"Iranische Angriffe haben in der Golfregion Zweifel an amerikanischen Sicherheitszusagen verstärkt. Da die Region nicht zuletzt wirtschaftlich auf Stabilität angewiesen ist, prüfen ihre Staaten vorsichtig neue Optionen.",2026-03-18
angewiesen,development.,"Iranische Angriffe haben in der Golfregion Zweifel an amerikanischen Sicherheitszusagen verstärkt. Da die Region nicht zuletzt wirtschaftlich auf Stabilität angewiesen ist, prüfen ihre Staaten vorsichtig neue Optionen.",2026-03-18
vorsichtig,carefully,"Iranische Angriffe haben in der Golfregion Zweifel an amerikanischen Sicherheitszusagen verstärkt. Da die Region nicht zuletzt wirtschaftlich auf Stabilität angewiesen ist, prüfen ihre Staaten vorsichtig neue Optionen.",2026-03-18
milliarden,billion,"Vor einem Jahr gab der Deutsche Bundestag ein 500 Milliarden Euro schweres Paket für Infrastruktur und Klimaneutralität frei. Zwei Studien schüren nun Zweifel, ob die Gelder korrekt von der Regierung eingesetzt werden.",2026-03-18
eingesetzt,.,"Vor einem Jahr gab der Deutsche Bundestag ein 500 Milliarden Euro schweres Paket für Infrastruktur und Klimaneutralität frei. Zwei Studien schüren nun Zweifel, ob die Gelder korrekt von der Regierung eingesetzt werden.",2026-03-18
islamisten,islamists,"Die radikalen Islamisten, die seit 2021 wieder in Afghanistan an der Macht sind, erheben schwere Vorwürfe gegen Pakistan. Die dortige Regierung erklärt indes, sie habe ausschließlich militärische Ziele attackiert.",2026-03-18
diskutiert,discussed,"Offiziell lehnen die Unionsparteien in Deutschland Kooperationen mit der teilweise rechtsextremen AfD ab. Zugleich wird diskutiert, ob diese Abgrenzung politisch tatsächlich Bestand hat.",2026-03-18
übernehmen,übernehmen,Die italienische Großbank Unicredit möchte die deutsche Commerzbank übernehmen und erhöht den Druck. Welche Strategie verfolgen die Italiener? Und haben sie Aussicht auf Erfolg?,2026-03-18
erpressbar,extortionable,"Rathäuser, Ministerien, Konzerne: Viele nutzen Software aus den USA und sind damit über den US-Cloud-Act politisch erpressbar. Die Bundesagentur ZendiS will dafür Lösungen finden.",2026-03-18
rechtsruck,Swing to the right,"Der Gewinner des Leipziger Buchpreises zur Europäischen Verständigung 2026, Miljenko Jergovic, spricht mit der DW über sein preisgekröntes neustes Buch, Nationalismus auf dem Balkan und den globalen Rechtsruck.",2026-03-18
radikalen,radical,"Die radikalen Islamisten, die seit 2021 wieder in Afghanistan an der Macht sind, erheben schwere Vorwürfe gegen Pakistan. Die dortige Regierung erklärt indes, sie habe ausschließlich militärische Ziele attackiert.",2026-03-18
inselweit,island-wide,Der US-Präsident erhöht den Druck auf die kommunistische Führung des Karibikstaates - mit drastischen und abschätzigen Worten. Währenddessen hat Kuba schon wieder mit einem Blackout zu kämpfen - diesmal sogar inselweit.,2026-03-18
erklärung,Explanation,Deutschland und vier weitere Staaten zeigen sich in einer Erklärung solidarisch mit Regierung und Bevölkerung im Libanon. US-Präsident Trump deutet eine Übernahme Kubas an. Das Wichtigste in Kürze.,2026-03-18
offiziell,official,"Offiziell lehnen die Unionsparteien in Deutschland Kooperationen mit der teilweise rechtsextremen AfD ab. Zugleich wird diskutiert, ob diese Abgrenzung politisch tatsächlich Bestand hat.",2026-03-18
unicredit,UniCredit,Die italienische Großbank Unicredit möchte die deutsche Commerzbank übernehmen und erhöht den Druck. Welche Strategie verfolgen die Italiener? Und haben sie Aussicht auf Erfolg?,2026-03-18
