German,English,Context,Date
weltmeister,Weltmeister,"Ein würdiger Weltmeister, ein Anruf des US-Präsidenten, Sicherheitsbedenken und einige positive Überraschungen. Die Fußball-WM 2026 ist vorbei - doch was bleibt von der größten Weltmeisterschaft aller Zeiten?",2026-07-20
degradierte,degraded,Spanien ist Fußball-Weltmeister und krönt ein überragendes Turnier mit dem zweiten Titel nach 2010. Der Europameister degradierte auch Lionel Messi zum Statisten.,2026-07-20
inszenieren,staging,"Keine Freunde, kein Dating, kein Problem? Viele Influencerinnen inszenieren soziale Isolation als Lifestyle. Doch Fachleute warnen vor den Folgen.",2026-07-20
kooperieren,I am cooperating,"Mehr Zusammenarbeit, aber keine Allianz. Der Iran-Krieg verändert die Sicherheitsarchitektur der arabischen Welt. Die Golfstaaten müssen nun enger kooperieren und verfolgen dennoch unterschiedliche Interessen.",2026-07-20
asylantrags,asylum application,Russische Deserteure müssen mit der Ablehnung ihres Asylantrags und einer Abschiebung nach Russland rechnen. Dort droht ihnen Folter. Ein Betroffener hat der DW und dem Internetportal ASTRA seine Geschichte erzählt.,2026-07-20
betroffener,Affected party,Russische Deserteure müssen mit der Ablehnung ihres Asylantrags und einer Abschiebung nach Russland rechnen. Dort droht ihnen Folter. Ein Betroffener hat der DW und dem Internetportal ASTRA seine Geschichte erzählt.,2026-07-20
mächtigsten,most powerful,"Mit dem Schuldeingeständnis von Ismael ""El Mayo"" Zambada steht einer der mächtigsten Drogenbosse Mexikos vor lebenslanger Haft. Doch er ist längst nicht der einzige prominente Mexikaner in US-Gefängnissen.",2026-07-20
drogenbosse,dry boss,"Mit dem Schuldeingeständnis von Ismael ""El Mayo"" Zambada steht einer der mächtigsten Drogenbosse Mexikos vor lebenslanger Haft. Doch er ist längst nicht der einzige prominente Mexikaner in US-Gefängnissen.",2026-07-20
spielweise,GAMEPLAY,Jürgen Klopp soll neuer Bundestrainer werden. Was macht der Neue bei der deutschen Fußball-Nationalmannschaft anders als sein Vorgänger? Auf welche Spieler setzt er? Wie wird die Spielweise der DFB-Teams aussehen?,2026-07-20
deserteure,deserters,Russische Deserteure müssen mit der Ablehnung ihres Asylantrags und einer Abschiebung nach Russland rechnen. Dort droht ihnen Folter. Ein Betroffener hat der DW und dem Internetportal ASTRA seine Geschichte erzählt.,2026-07-20
britischer,British,Vom Nordwesten Englands auf die große Weltbühne: An diesem Montag wird Andy Burnham neuer britischer Premierminister. Wie wird der ehemalige Bürgermeister von Manchester international agieren?,2026-07-20
liberalere,more liberal,Eine ultra-orthodox geprägte Stadt will auf zwei Straßen Männer von Frauen trennen. Gleichzeitig ermöglicht die Knesset nach Geschlechtern getrennte Uni-Kurse. Liberalere Israelis sind entsetzt.,2026-07-20
statisten,Supporting Artists,Spanien ist Fußball-Weltmeister und krönt ein überragendes Turnier mit dem zweiten Titel nach 2010. Der Europameister degradierte auch Lionel Messi zum Statisten.,2026-07-20
vorgänger,Predecessor,Jürgen Klopp soll neuer Bundestrainer werden. Was macht der Neue bei der deutschen Fußball-Nationalmannschaft anders als sein Vorgänger? Auf welche Spieler setzt er? Wie wird die Spielweise der DFB-Teams aussehen?,2026-07-20
auskommen,get by,Nach 103 WM-Spielen steht das Finale an - und Trump wird seinen ersten und einzigen WM-Auftritt haben. Dabei muss er jedoch ohne seinen argentinischen Amtskollegen auskommen. Dafür werden nach dem Spiel Ringe verteilt.,2026-07-20
isolation,Isolierung,"Keine Freunde, kein Dating, kein Problem? Viele Influencerinnen inszenieren soziale Isolation als Lifestyle. Doch Fachleute warnen vor den Folgen.",2026-07-20
lifestyle,lifestyle,"Keine Freunde, kein Dating, kein Problem? Viele Influencerinnen inszenieren soziale Isolation als Lifestyle. Doch Fachleute warnen vor den Folgen.",2026-07-20
ablehnung,Rejection,Russische Deserteure müssen mit der Ablehnung ihres Asylantrags und einer Abschiebung nach Russland rechnen. Dort droht ihnen Folter. Ein Betroffener hat der DW und dem Internetportal ASTRA seine Geschichte erzählt.,2026-07-20
ehemalige,former,Vom Nordwesten Englands auf die große Weltbühne: An diesem Montag wird Andy Burnham neuer britischer Premierminister. Wie wird der ehemalige Bürgermeister von Manchester international agieren?,2026-07-20
mexikaner,mexican,"Mit dem Schuldeingeständnis von Ismael ""El Mayo"" Zambada steht einer der mächtigsten Drogenbosse Mexikos vor lebenslanger Haft. Doch er ist längst nicht der einzige prominente Mexikaner in US-Gefängnissen.",2026-07-20
getrennte,separate,Eine ultra-orthodox geprägte Stadt will auf zwei Straßen Männer von Frauen trennen. Gleichzeitig ermöglicht die Knesset nach Geschlechtern getrennte Uni-Kurse. Liberalere Israelis sind entsetzt.,2026-07-20
würdiger,worthier,"Ein würdiger Weltmeister, ein Anruf des US-Präsidenten, Sicherheitsbedenken und einige positive Überraschungen. Die Fußball-WM 2026 ist vorbei - doch was bleibt von der größten Weltmeisterschaft aller Zeiten?",2026-07-20
