German,English,Context,Date
bündnisse,"<g id=""1""></g>Alliances<g id=""2""></g>","Die VAE und Israel rücken immer enger zusammen, während Saudi-Arabien gezielt seine Kooperation mit Ägypten, der Türkei und Pakistan ausbaut. Entstehen dort neue feste politische Bündnisse?",2026-05-27
koalition,coalition,US-Präsident Donald Trump wirbt für eine Ausweitung der sogenannten Abraham Accords. Sogar Iran soll Teil einer neuen Koalition werden. Was ist das für ein Abkommen - und hat der Vorstoß Aussicht auf Erfolg?,2026-05-27
ölpreisen,oil prices,"Teheran setzt darauf, dass seine durch Sanktionen abgehärtete Wirtschaft die Krise in der Straße von Hormus überstehen kann. Washington hingegen kämpft mit hohen Ölpreisen, Inflationsdruck und globalen Rezessionsrisiken.",2026-05-27
bahngleis,train track,"Warum der Fahrer trotz geschlossener Schranke auf ein Bahngleis fuhr, ist unklar. Ein Regionalzug prallte mit großer Wucht auf den Kleinbus.",2026-05-27
laufenden,ongoing,Der wechselseitige Beschuss zwischen der Hisbollah-Miliz und der israelischen Armee dauert an. Die jüngste Eskalation belastet auch die laufenden Verhandlungen über ein mögliches Ende des Iran-Krieges.,2026-05-27
pakistan,Pakistan,"Die VAE und Israel rücken immer enger zusammen, während Saudi-Arabien gezielt seine Kooperation mit Ägypten, der Türkei und Pakistan ausbaut. Entstehen dort neue feste politische Bündnisse?",2026-05-27
aussicht,view,US-Präsident Donald Trump wirbt für eine Ausweitung der sogenannten Abraham Accords. Sogar Iran soll Teil einer neuen Koalition werden. Was ist das für ein Abkommen - und hat der Vorstoß Aussicht auf Erfolg?,2026-05-27
hingegen,on the other hand,"Teheran setzt darauf, dass seine durch Sanktionen abgehärtete Wirtschaft die Krise in der Straße von Hormus überstehen kann. Washington hingegen kämpft mit hohen Ölpreisen, Inflationsdruck und globalen Rezessionsrisiken.",2026-05-27
republik,Republic,"Die Islamische Republik spricht von einem ""provokativen Akt"" des US-Militärs. Israel hat nach eigenen Angaben den neuen Hamas-Militärchef getötet. Der DW-Nachrichtenüberblick.",2026-05-27
militärs,military,"Die Islamische Republik spricht von einem ""provokativen Akt"" des US-Militärs. Israel hat nach eigenen Angaben den neuen Hamas-Militärchef getötet. Der DW-Nachrichtenüberblick.",2026-05-27
schranke,Barrier,"Warum der Fahrer trotz geschlossener Schranke auf ein Bahngleis fuhr, ist unklar. Ein Regionalzug prallte mit großer Wucht auf den Kleinbus.",2026-05-27
kleinbus,Minivan,"Warum der Fahrer trotz geschlossener Schranke auf ein Bahngleis fuhr, ist unklar. Ein Regionalzug prallte mit großer Wucht auf den Kleinbus.",2026-05-27
beschuss,Firing,Der wechselseitige Beschuss zwischen der Hisbollah-Miliz und der israelischen Armee dauert an. Die jüngste Eskalation belastet auch die laufenden Verhandlungen über ein mögliches Ende des Iran-Krieges.,2026-05-27
