German,English,Context,Date
recherchen,Research,"Laut Recherchen sind die EU-Badegewässer doch nicht so unbedenklich, wie angegeben. Deutschlands Nationalteam bekommt wohl einen neuen Chef. Wer Julian Nagelsmann nachfolgt, ist noch unklar. Der DW-Nachrichtenüberblick.",2026-07-03
mikrochips,microchips,Der Halbleiterkonzern Infineon hat feierlich ein neues Werk eröffnet. Die Dresdner Produktionsstätte soll zentrale Bausteine für Zukunftstechnologien liefern und Europa unabhängiger bei Mikrochips machen.,2026-07-03
piusbrüder,sSPX,Mehr als ein halbes Jahrhundert schwelt der Konflikt zwischen den Traditionalisten und dem Vatikan. Nun sind die Piusbrüder offenbar zu weit gegangen.,2026-07-03
fachwissen,expertise,"Viele Branchen in Deutschland sind auf Zugewanderte angewiesen. Bei einer besseren Integration könnte noch mehr Fachwissen genutzt werden, zeigt eine Untersuchung der Bertelsmann-Stiftung.",2026-07-03
zerfetzten,shred,Im September 2022 zerfetzten Sprengsätze die Nord-Stream-Pipelines am Grund der Ostsee. Einer der mutmaßlichen Täter soll nun in Deutschland vor Gericht kommen.,2026-07-03
reißleine,Emergency stop pull cord,Nach der enttäuschenden Fußball-WM mit dem vorzeitigen Aus der deutschen Nationalmannschaft gegen Paraguay zieht der DFB die Reißleine. Bundestrainer Julian Nagelsmann muss gehen. Wird Jürgen Klopp sein Nachfolger?,2026-07-03
verspielt,playful,"Die deutsche Fußball-Nationalmannschaft ist mal wieder bei einem großen Turnier gescheitert. Der Fokus der Kritik liegt dabei besonders auf Bundestrainer Julian Nagelsmann, der viel Kredit verspielt hat.",2026-07-03
angegeben,specified,"Laut Recherchen sind die EU-Badegewässer doch nicht so unbedenklich, wie angegeben. Deutschlands Nationalteam bekommt wohl einen neuen Chef. Wer Julian Nagelsmann nachfolgt, ist noch unklar. Der DW-Nachrichtenüberblick.",2026-07-03
nachfolgt,followed by,"Laut Recherchen sind die EU-Badegewässer doch nicht so unbedenklich, wie angegeben. Deutschlands Nationalteam bekommt wohl einen neuen Chef. Wer Julian Nagelsmann nachfolgt, ist noch unklar. Der DW-Nachrichtenüberblick.",2026-07-03
feierlich,electro ...,Der Halbleiterkonzern Infineon hat feierlich ein neues Werk eröffnet. Die Dresdner Produktionsstätte soll zentrale Bausteine für Zukunftstechnologien liefern und Europa unabhängiger bei Mikrochips machen.,2026-07-03
bausteine,BUILDING BLOCKS,Der Halbleiterkonzern Infineon hat feierlich ein neues Werk eröffnet. Die Dresdner Produktionsstätte soll zentrale Bausteine für Zukunftstechnologien liefern und Europa unabhängiger bei Mikrochips machen.,2026-07-03
pipelines,Pipelines,Im September 2022 zerfetzten Sprengsätze die Nord-Stream-Pipelines am Grund der Ostsee. Einer der mutmaßlichen Täter soll nun in Deutschland vor Gericht kommen.,2026-07-03
paraguay,enumerate.partner.country.170,Nach der enttäuschenden Fußball-WM mit dem vorzeitigen Aus der deutschen Nationalmannschaft gegen Paraguay zieht der DFB die Reißleine. Bundestrainer Julian Nagelsmann muss gehen. Wird Jürgen Klopp sein Nachfolger?,2026-07-03
scheidet,If,Das DFB-Team scheidet zum dritten Mal in Folge früh bei einer Fußball-WM aus. Die Pleite gegen Paraguay wirft Fragen auf: Warum scheiterte das Team erneut so früh? Wer ist schuld und was sind die Konsequenzen?,2026-07-03
erwartet,expected,Im Sechzehntelfinale der Fußball-Weltmeisterschaft wird Paraguay für das DFB-Team der erwartet unangenehme Gegner. Wie bereits 2018 und 2022 endet die WM für Deutschland vorzeitig und mit einer Riesenenttäuschung.,2026-07-03
infineon,infineon,Der Halbleiterkonzern Infineon hat feierlich ein neues Werk eröffnet. Die Dresdner Produktionsstätte soll zentrale Bausteine für Zukunftstechnologien liefern und Europa unabhängiger bei Mikrochips machen.,2026-07-03
eröffnet,which will be opened against them,Der Halbleiterkonzern Infineon hat feierlich ein neues Werk eröffnet. Die Dresdner Produktionsstätte soll zentrale Bausteine für Zukunftstechnologien liefern und Europa unabhängiger bei Mikrochips machen.,2026-07-03
dresdner,Dresdner,Der Halbleiterkonzern Infineon hat feierlich ein neues Werk eröffnet. Die Dresdner Produktionsstätte soll zentrale Bausteine für Zukunftstechnologien liefern und Europa unabhängiger bei Mikrochips machen.,2026-07-03
