German,English,Context,Date
krisenzeiten,times of crisis,"Gold, so ein geflügeltes Wort, ist ein sicherer Hafen, in dem man sein Geld in Sicherheit bringen kann. Vor allem in Kriegs- und Krisenzeiten. Jetzt ist Krieg in Nahost - und der Goldpreis bleibt stabil. Was ist da los?",2026-03-13
ausweitende,expanding,"Der sich ausweitende Krieg zwischen Israel, USA und Iran hat im Libanon eine neue Flüchtlingskrise ausgelöst. Wegen der Kämpfe wurden die Parlamentswahlen verschoben. Wie erleben die Menschen vor Ort die Eskalation?",2026-03-13
ersatzcrews,replacement crews,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
kulturellen,cultural,"China setzt ein Gesetz durch, das die nationale Einheit stärken soll - Kritiker warnen jedoch vor einer weiteren Aushöhlung der kulturellen Rechte von Uiguren, Tibetern, Mongolen und anderen Minderheiten.",2026-03-13
bevölkerung,sein werden.,"Im Kongo ist die Bevölkerung am Sonntag aufgerufen, ihre Stimme für den nächsten Präsidenten abzugeben. Doch der steht schon fest - da sind sich Beobachter einig. Denis Sassou Nguesso regiert seit vier Jahrzehnten.",2026-03-13
jahrzehnten,decades.,"Im Kongo ist die Bevölkerung am Sonntag aufgerufen, ihre Stimme für den nächsten Präsidenten abzugeben. Doch der steht schon fest - da sind sich Beobachter einig. Denis Sassou Nguesso regiert seit vier Jahrzehnten.",2026-03-13
geflügeltes,winged,"Gold, so ein geflügeltes Wort, ist ein sicherer Hafen, in dem man sein Geld in Sicherheit bringen kann. Vor allem in Kriegs- und Krisenzeiten. Jetzt ist Krieg in Nahost - und der Goldpreis bleibt stabil. Was ist da los?",2026-03-13
gewaltsamen,violent,Die nordwestlichen und zentralen Grenzregionen Nigerias entwickeln sich zu einem Zentrum für militante Gruppen aus dem Sahel. Die Sorge vor gewaltsamen Überfällen und der Ausbreitung von Terrorismus in der Region wächst.,2026-03-13
ausbreitung,Propagation,Die nordwestlichen und zentralen Grenzregionen Nigerias entwickeln sich zu einem Zentrum für militante Gruppen aus dem Sahel. Die Sorge vor gewaltsamen Überfällen und der Ausbreitung von Terrorismus in der Region wächst.,2026-03-13
terrorismus,Terrorism,Die nordwestlichen und zentralen Grenzregionen Nigerias entwickeln sich zu einem Zentrum für militante Gruppen aus dem Sahel. Die Sorge vor gewaltsamen Überfällen und der Ausbreitung von Terrorismus in der Region wächst.,2026-03-13
verschoben,Oder in Deutsch.,"Der sich ausweitende Krieg zwischen Israel, USA und Iran hat im Libanon eine neue Flüchtlingskrise ausgelöst. Wegen der Kämpfe wurden die Parlamentswahlen verschoben. Wie erleben die Menschen vor Ort die Eskalation?",2026-03-13
zweitägige,two-day,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
drehkreuze,Turnstiles,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
handlungen,activity,"Bald drohen im Senegal für gleichgeschlechtliche Beziehungen bis zu zehn Jahre Haft. Auch die ""Förderung"" entsprechender Handlungen kann strafbar sein. Kritiker warnen vor Folgen für Zivilgesellschaft und HIV-Prävention.",2026-03-13
prävention,RADICALIZATION,"Bald drohen im Senegal für gleichgeschlechtliche Beziehungen bis zu zehn Jahre Haft. Auch die ""Förderung"" entsprechender Handlungen kann strafbar sein. Kritiker warnen vor Folgen für Zivilgesellschaft und HIV-Prävention.",2026-03-13
aushöhlung,Hollow Out,"China setzt ein Gesetz durch, das die nationale Einheit stärken soll - Kritiker warnen jedoch vor einer weiteren Aushöhlung der kulturellen Rechte von Uiguren, Tibetern, Mongolen und anderen Minderheiten.",2026-03-13
beobachter,Observer,"Im Kongo ist die Bevölkerung am Sonntag aufgerufen, ihre Stimme für den nächsten Präsidenten abzugeben. Doch der steht schon fest - da sind sich Beobachter einig. Denis Sassou Nguesso regiert seit vier Jahrzehnten.",2026-03-13
überfällen,raids,Die nordwestlichen und zentralen Grenzregionen Nigerias entwickeln sich zu einem Zentrum für militante Gruppen aus dem Sahel. Die Sorge vor gewaltsamen Überfällen und der Ausbreitung von Terrorismus in der Region wächst.,2026-03-13
frankfurt,frankfurt,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
lufthansa,Lufthansa,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
maschinen,Machines,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
förderung,Development/promotion,"Bald drohen im Senegal für gleichgeschlechtliche Beziehungen bis zu zehn Jahre Haft. Auch die ""Förderung"" entsprechender Handlungen kann strafbar sein. Kritiker warnen vor Folgen für Zivilgesellschaft und HIV-Prävention.",2026-03-13
nationale,[],"China setzt ein Gesetz durch, das die nationale Einheit stärken soll - Kritiker warnen jedoch vor einer weiteren Aushöhlung der kulturellen Rechte von Uiguren, Tibetern, Mongolen und anderen Minderheiten.",2026-03-13
abzugeben,people in need.,"Im Kongo ist die Bevölkerung am Sonntag aufgerufen, ihre Stimme für den nächsten Präsidenten abzugeben. Doch der steht schon fest - da sind sich Beobachter einig. Denis Sassou Nguesso regiert seit vier Jahrzehnten.",2026-03-13
goldpreis,Gold price,"Gold, so ein geflügeltes Wort, ist ein sicherer Hafen, in dem man sein Geld in Sicherheit bringen kann. Vor allem in Kriegs- und Krisenzeiten. Jetzt ist Krieg in Nahost - und der Goldpreis bleibt stabil. Was ist da los?",2026-03-13
zentralen,central,Die nordwestlichen und zentralen Grenzregionen Nigerias entwickeln sich zu einem Zentrum für militante Gruppen aus dem Sahel. Die Sorge vor gewaltsamen Überfällen und der Ausbreitung von Terrorismus in der Region wächst.,2026-03-13
militante,militant,Die nordwestlichen und zentralen Grenzregionen Nigerias entwickeln sich zu einem Zentrum für militante Gruppen aus dem Sahel. Die Sorge vor gewaltsamen Überfällen und der Ausbreitung von Terrorismus in der Region wächst.,2026-03-13
ausstand,Recusal,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
aufrecht,upright,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
erhalten,Sec.,Der zweitägige Ausstand der Piloten trifft vor allem die Drehkreuze Frankfurt und München. Die Lufthansa will dennoch mehr als die Hälfte ihrer Flüge aufrecht erhalten und setzt auf größere Maschinen und Ersatzcrews.,2026-03-13
strafbar,stoneware ...,"Bald drohen im Senegal für gleichgeschlechtliche Beziehungen bis zu zehn Jahre Haft. Auch die ""Förderung"" entsprechender Handlungen kann strafbar sein. Kritiker warnen vor Folgen für Zivilgesellschaft und HIV-Prävention.",2026-03-13
kritiker,CRITIC,"Bald drohen im Senegal für gleichgeschlechtliche Beziehungen bis zu zehn Jahre Haft. Auch die ""Förderung"" entsprechender Handlungen kann strafbar sein. Kritiker warnen vor Folgen für Zivilgesellschaft und HIV-Prävention.",2026-03-13
