German,English,Context,Date
wochenlangem,weeks of,"Nach wochenlangem Leugnen bestätigt Mexikos Regierung: Ein Pipeline-Leck des Staatskonzerns Pemex ist Grund für angespültes Öl im Golf von Mexiko. Drei Manager wurden suspendiert, Umweltfolgen bleiben unklar.",2026-04-18
umweltfolgen,3.2.4,"Nach wochenlangem Leugnen bestätigt Mexikos Regierung: Ein Pipeline-Leck des Staatskonzerns Pemex ist Grund für angespültes Öl im Golf von Mexiko. Drei Manager wurden suspendiert, Umweltfolgen bleiben unklar.",2026-04-18
sprengsätze,explosive devices,Wegen des Iran-Kriegs ist die Meerenge zwischen der Arabischen Halbinsel und dem Iran kaum passierbar. Neben Luftangriffen droht eine weitere Gefahr: Seeminen. Treiben solche Sprengsätze bereits im Meer?,2026-04-18
abriegelung,lockout,Die Abriegelung der Straße von Hormus infolge des Iran-Kriegs könnte einen drohenden Engpass an Flugbenzin zur Folge haben. Die Deutsche Luftverkehrswirtschaft hat einen Sieben-Punkte-Plan.,2026-04-18
umgewandelt,Converted,"Die Militärführung in Myanmar hat zum Neujahrsfest Tausende Häftlinge freigelassen, Todesurteile in Haft umgewandelt und Strafen verkürzt. Auch prominente Gefangene profitieren, doch die politische Krise bleibt bestehen.",2026-04-18
profitieren,benefit,"Die Militärführung in Myanmar hat zum Neujahrsfest Tausende Häftlinge freigelassen, Todesurteile in Haft umgewandelt und Strafen verkürzt. Auch prominente Gefangene profitieren, doch die politische Krise bleibt bestehen.",2026-04-18
angespültes,washed ashore,"Nach wochenlangem Leugnen bestätigt Mexikos Regierung: Ein Pipeline-Leck des Staatskonzerns Pemex ist Grund für angespültes Öl im Golf von Mexiko. Drei Manager wurden suspendiert, Umweltfolgen bleiben unklar.",2026-04-18
suspendiert,suspended,"Nach wochenlangem Leugnen bestätigt Mexikos Regierung: Ein Pipeline-Leck des Staatskonzerns Pemex ist Grund für angespültes Öl im Golf von Mexiko. Drei Manager wurden suspendiert, Umweltfolgen bleiben unklar.",2026-04-18
ankündigung,announcement,Chiles neuer Präsident hat seine Ankündigung wahr gemacht: Ausländer ohne Aufenthaltserlaubnis werden abgeschoben. Alte Lufthansa-Cityline-Jets bleiben für immer am Boden. Der DW-Nachrichtenüberblick.,2026-04-18
nominierung,Nomination,"Senegals Ex‑Staatschef Macky Sall will UN‑Generalsekretär werden. Doch ein AU-Votum fehlt, afrikanische Länder reagieren verhalten auf die Nominierung durch Burundi. Dabei geht es auch um Verfahrensfragen.",2026-04-18
ruandischer,rwandan,Die Zukunft des Militäreinsatzes ruandischer Truppen zur Terrorismusbekämpfung in Cabo Delgado ist ungewiss. Kigali fordert Gegenleistungen - und bringt Europa in ein strategisches Dilemma.,2026-04-18
passierbar,passable.,Wegen des Iran-Kriegs ist die Meerenge zwischen der Arabischen Halbinsel und dem Iran kaum passierbar. Neben Luftangriffen droht eine weitere Gefahr: Seeminen. Treiben solche Sprengsätze bereits im Meer?,2026-04-18
flugbenzin,Aviation fuel,Die Abriegelung der Straße von Hormus infolge des Iran-Kriegs könnte einen drohenden Engpass an Flugbenzin zur Folge haben. Die Deutsche Luftverkehrswirtschaft hat einen Sieben-Punkte-Plan.,2026-04-18
begleitet,I accompanied,"Seine Amtszeit stand für eine Verschärfung der Abschiebepraxis, begleitet von Protesten nach umstrittenen Einsätzen. Zuletzt sorgte der Fall einer 86-jährigen Französin in Abschiebehaft auch international für Kritik.",2026-04-18
einsätzen,betting,"Seine Amtszeit stand für eine Verschärfung der Abschiebepraxis, begleitet von Protesten nach umstrittenen Einsätzen. Zuletzt sorgte der Fall einer 86-jährigen Französin in Abschiebehaft auch international für Kritik.",2026-04-18
drohenden,- and impending,Die Abriegelung der Straße von Hormus infolge des Iran-Kriegs könnte einen drohenden Engpass an Flugbenzin zur Folge haben. Die Deutsche Luftverkehrswirtschaft hat einen Sieben-Punkte-Plan.,2026-04-18
häftlinge,Prisoners,"Die Militärführung in Myanmar hat zum Neujahrsfest Tausende Häftlinge freigelassen, Todesurteile in Haft umgewandelt und Strafen verkürzt. Auch prominente Gefangene profitieren, doch die politische Krise bleibt bestehen.",2026-04-18
bestätigt,bestätigt,"Nach wochenlangem Leugnen bestätigt Mexikos Regierung: Ein Pipeline-Leck des Staatskonzerns Pemex ist Grund für angespültes Öl im Golf von Mexiko. Drei Manager wurden suspendiert, Umweltfolgen bleiben unklar.",2026-04-18
trainerin,auf eine...,"Union Berlins neue Trainerin Marie-Louise Eta schreibt Fußball-Geschichte. Doch ihr Fall zeigt auch, dass Sexismus im Sport immer noch zum Alltag gehört.",2026-04-18
gelingen,succeed,"2015 schloss US-Präsident Barack Obama die Wiener Nuklearvereinbarung mit dem Iran. US-Präsident Donald Trump stieg wenige Jahre später daraus aus. Kann es ihm jetzt gelingen, ein besseres Abkommen auszuhandeln?",2026-04-18
besseres,better,"2015 schloss US-Präsident Barack Obama die Wiener Nuklearvereinbarung mit dem Iran. US-Präsident Donald Trump stieg wenige Jahre später daraus aus. Kann es ihm jetzt gelingen, ein besseres Abkommen auszuhandeln?",2026-04-18
