German,English,Context,Date
zufriedenheit,satisfaction,"Einmal im Jahr, rund um den Beginn des Frühlings, geht es ganz wissenschaftlich um die Zufriedenheit im Leben weltweit. Ein Fazit der Forscher: Social Media macht nicht immer glücklich.",2026-03-20
auszeichnung,display,Die Auszeichnung gilt inoffiziell als Mathematik-Nobelpreis. Der gebürtige Gelsenkirchener bekommt sie für bahnbrechende Leistungen auf dem Gebiet der arithmetischen Geometrie.,2026-03-20
länderspiele,International Caps,Für die beiden ersten Länderspiele im WM-Jahr beruft Bundestrainer Julian Nagelsmann Offensivspieler Lennart Karl und Torwart Jonas Urbig in den Kader der Fußball-Nationalmannschaft. Sechs andere Spieler kehren zurück.,2026-03-20
drogenbanden,drying belts,"Die brasilianische Polizei ist in Rio de Janeiro erneut mit großer Härte gegen Drogenbanden vorgegangen. US-Präsident Trump droht dem Iran, das größte Gasfeld zu bombardieren. Das Wichtigste in Kürze.",2026-03-20
bombardieren,bombing,"Die brasilianische Polizei ist in Rio de Janeiro erneut mit großer Härte gegen Drogenbanden vorgegangen. US-Präsident Trump droht dem Iran, das größte Gasfeld zu bombardieren. Das Wichtigste in Kürze.",2026-03-20
gewissenhaft,conscientious,"500 Milliarden Euro zusätzliche Schulden darf der Finanzminister in den kommenden Jahren nutzen, um Deutschland wieder flott zu machen. Gibt er dieses Sondervermögen gewissenhaft aus? Es gibt starke Zweifel.",2026-03-20
inoffiziell,Off the record,Die Auszeichnung gilt inoffiziell als Mathematik-Nobelpreis. Der gebürtige Gelsenkirchener bekommt sie für bahnbrechende Leistungen auf dem Gebiet der arithmetischen Geometrie.,2026-03-20
feindlichen,hostile,"Wie groß in Dänemark die Angst vor einer feindlichen US-Übernahme war, deckt jetzt ein Bericht des Senders DR auf. Eine offizielle Bestätigung für die Darstellung gibt es nicht.",2026-03-20
bestätigung,Confirm,"Wie groß in Dänemark die Angst vor einer feindlichen US-Übernahme war, deckt jetzt ein Bericht des Senders DR auf. Eine offizielle Bestätigung für die Darstellung gibt es nicht.",2026-03-20
darstellung,presentation,"Wie groß in Dänemark die Angst vor einer feindlichen US-Übernahme war, deckt jetzt ein Bericht des Senders DR auf. Eine offizielle Bestätigung für die Darstellung gibt es nicht.",2026-03-20
vorgegangen,procedure,"Die brasilianische Polizei ist in Rio de Janeiro erneut mit großer Härte gegen Drogenbanden vorgegangen. US-Präsident Trump droht dem Iran, das größte Gasfeld zu bombardieren. Das Wichtigste in Kürze.",2026-03-20
zusätzliche,additional,"500 Milliarden Euro zusätzliche Schulden darf der Finanzminister in den kommenden Jahren nutzen, um Deutschland wieder flott zu machen. Gibt er dieses Sondervermögen gewissenhaft aus? Es gibt starke Zweifel.",2026-03-20
geschwächt,Weakened,"Die US-Regierung hat den Druck auf Kuba deutlich erhöht. Das Öl-Embargo trifft nicht nur die Bevölkerung. Das kommunistische Regime in Havanna windet sich, doch die Gespräche mit Washington zeigen, wie geschwächt es ist.",2026-03-20
mathematik,Mathematics,Die Auszeichnung gilt inoffiziell als Mathematik-Nobelpreis. Der gebürtige Gelsenkirchener bekommt sie für bahnbrechende Leistungen auf dem Gebiet der arithmetischen Geometrie.,2026-03-20
nobelpreis,The Nobel Prize,Die Auszeichnung gilt inoffiziell als Mathematik-Nobelpreis. Der gebürtige Gelsenkirchener bekommt sie für bahnbrechende Leistungen auf dem Gebiet der arithmetischen Geometrie.,2026-03-20
leistungen,services,Die Auszeichnung gilt inoffiziell als Mathematik-Nobelpreis. Der gebürtige Gelsenkirchener bekommt sie für bahnbrechende Leistungen auf dem Gebiet der arithmetischen Geometrie.,2026-03-20
offizielle,View Officials,"Wie groß in Dänemark die Angst vor einer feindlichen US-Übernahme war, deckt jetzt ein Bericht des Senders DR auf. Eine offizielle Bestätigung für die Darstellung gibt es nicht.",2026-03-20
nagelsmann,nagelsmann,Für die beiden ersten Länderspiele im WM-Jahr beruft Bundestrainer Julian Nagelsmann Offensivspieler Lennart Karl und Torwart Jonas Urbig in den Kader der Fußball-Nationalmannschaft. Sechs andere Spieler kehren zurück.,2026-03-20
verzichtet,I do not renounce,"Der Iran-Krieg lässt die Benzin- und Diesel-Preise in Deutschland stark ansteigen. Die Regierung will Maßnahmen dagegen auf den Weg bringen, auf höhere Steuern für die Konzerne verzichtet sie.",2026-03-20
gespräche,conversations,"Die US-Regierung hat den Druck auf Kuba deutlich erhöht. Das Öl-Embargo trifft nicht nur die Bevölkerung. Das kommunistische Regime in Havanna windet sich, doch die Gespräche mit Washington zeigen, wie geschwächt es ist.",2026-03-20
gebürtige,native,Die Auszeichnung gilt inoffiziell als Mathematik-Nobelpreis. Der gebürtige Gelsenkirchener bekommt sie für bahnbrechende Leistungen auf dem Gebiet der arithmetischen Geometrie.,2026-03-20
geometrie,Geometry,Die Auszeichnung gilt inoffiziell als Mathematik-Nobelpreis. Der gebürtige Gelsenkirchener bekommt sie für bahnbrechende Leistungen auf dem Gebiet der arithmetischen Geometrie.,2026-03-20
frühlings,spring,"Einmal im Jahr, rund um den Beginn des Frühlings, geht es ganz wissenschaftlich um die Zufriedenheit im Leben weltweit. Ein Fazit der Forscher: Social Media macht nicht immer glücklich.",2026-03-20
ansteigen,2.5.4.6,"Der Iran-Krieg lässt die Benzin- und Diesel-Preise in Deutschland stark ansteigen. Die Regierung will Maßnahmen dagegen auf den Weg bringen, auf höhere Steuern für die Konzerne verzichtet sie.",2026-03-20
kommenden,upcoming,"500 Milliarden Euro zusätzliche Schulden darf der Finanzminister in den kommenden Jahren nutzen, um Deutschland wieder flott zu machen. Gibt er dieses Sondervermögen gewissenhaft aus? Es gibt starke Zweifel.",2026-03-20
deutlich,noticeable,"Die US-Regierung hat den Druck auf Kuba deutlich erhöht. Das Öl-Embargo trifft nicht nur die Bevölkerung. Das kommunistische Regime in Havanna windet sich, doch die Gespräche mit Washington zeigen, wie geschwächt es ist.",2026-03-20
blackout,BlackOut,Der US-Präsident erhöht den Druck auf die kommunistische Führung des Karibikstaates - mit drastischen und abschätzigen Worten. Währenddessen hat Kuba schon wieder mit einem Blackout zu kämpfen - diesmal sogar inselweit.,2026-03-20
