German,English,Context,Date
rechtzeitig,in due time:,Gut zwei Monate vor den US-Zwischenwahlen hält eine Bundesrichterin Trumps Vorgaben für mutmaßlich verfassungswidrig und praktisch nicht mehr rechtzeitig umsetzbar. Die Regierung dürfte dagegen vorgehen.,2026-08-28
sturzfluten,flash flood,"Ein neuer europäischer Wettersatellit ist ins All gestartet. MTG-I2 soll Gewitter früher erkennen, Warnungen vor Sturzfluten verbessern und Waldbrände schneller aufspüren.",2026-08-28
architektur,"Milan, Italy","Nicht zuletzt auf Betreiben Donald Trumps verschiebt sich zur Zeit die globale politische Architektur. Auf der Suche nach einer neuen Weltordnung könnten manche Länder profitieren, andere haben viel zu verlieren.",2026-08-28
krimineller,criminal,"Weil der Fußball-Weltverband sich dem Druck der UEFA beugt, sieht Europas Verband von einem WM-Boykott ab. Allerdings wird eine Strafanzeige gegen den FIFA-Boss wegen ""krimineller Misswirtschaft"" vorbereitet.",2026-08-28
goldhandel,"<g id=""1"">Gold</g><g id=""2""> </g><g id=""3"">T</g><g id=""4"">r<g id=""5"">ading</g></g>","Die USA weiten ihre Sanktionen gegen die Finanznetzwerke des Iran aus und nehmen dabei Kryptowährungen, Goldhandel sowie die Luft- und Schifffahrt ins Visier. Experten ordnen ein, was sich dadurch ändern könnte.",2026-08-28
unsicheren,insecure,Norwegen hat sein beliebtes Staatsoberhaupt verloren: Nach Jahren mit Krankheiten ist König Harald V. gestorben. Er hinterlässt seinem Sohn Haakon eine Monarchie in unsicheren Zeiten. In Oslo trauern Tausende.,2026-08-28
verschiebt,moves,"Nicht zuletzt auf Betreiben Donald Trumps verschiebt sich zur Zeit die globale politische Architektur. Auf der Suche nach einer neuen Weltordnung könnten manche Länder profitieren, andere haben viel zu verlieren.",2026-08-28
umsetzbar,actionable,Gut zwei Monate vor den US-Zwischenwahlen hält eine Bundesrichterin Trumps Vorgaben für mutmaßlich verfassungswidrig und praktisch nicht mehr rechtzeitig umsetzbar. Die Regierung dürfte dagegen vorgehen.,2026-08-28
beliebtes,popular,Norwegen hat sein beliebtes Staatsoberhaupt verloren: Nach Jahren mit Krankheiten ist König Harald V. gestorben. Er hinterlässt seinem Sohn Haakon eine Monarchie in unsicheren Zeiten. In Oslo trauern Tausende.,2026-08-28
monarchie,Monarchy,Norwegen hat sein beliebtes Staatsoberhaupt verloren: Nach Jahren mit Krankheiten ist König Harald V. gestorben. Er hinterlässt seinem Sohn Haakon eine Monarchie in unsicheren Zeiten. In Oslo trauern Tausende.,2026-08-28
warnungen,14,"Ein neuer europäischer Wettersatellit ist ins All gestartet. MTG-I2 soll Gewitter früher erkennen, Warnungen vor Sturzfluten verbessern und Waldbrände schneller aufspüren.",2026-08-28
aufspüren,track down,"Ein neuer europäischer Wettersatellit ist ins All gestartet. MTG-I2 soll Gewitter früher erkennen, Warnungen vor Sturzfluten verbessern und Waldbrände schneller aufspüren.",2026-08-28
