German,English,Context,Date
provoziert,Provoked,Seit Wochen provoziert US-Präsident Donald Trump den Karibikstaat Kuba mit Übernahme-Drohungen. Jetzt wendet sich der kubanische Präsident Miguel Díaz-Canel an die Staatengemeinschaft.,2026-05-03
kommission,Commission,"Die EU-Kommission behält sich Gegenmaßnahmen vor, sollte der US-Präsident seine Zollpläne realisieren. Die USA kündigen den Abzug von rund 5000 US-Soldaten aus Deutschland an. Der DW-Nachrichtenüberblick.",2026-05-03
eventuell,eventuell,Europäer müssen eventuell ihre Sommerreisepläne überdenken: Die Blockade der Straße von Hormus verteuert Kerosin und zwingt Airlines zu Einschnitten. Was macht die EU?,2026-05-03
verteuert,more expensive,Europäer müssen eventuell ihre Sommerreisepläne überdenken: Die Blockade der Straße von Hormus verteuert Kerosin und zwingt Airlines zu Einschnitten. Was macht die EU?,2026-05-03
anzuheben,.,"Durch den Iran-Krieg steigen die Preise für Flugbenzin. Das zwingt afrikanische Fluggesellschaften, ihre Ticketpreise anzuheben, Flüge zu streichen und ihren Betrieb neu zu überdenken.",2026-05-03
streichen,(Gongyo),"Durch den Iran-Krieg steigen die Preise für Flugbenzin. Das zwingt afrikanische Fluggesellschaften, ihre Ticketpreise anzuheben, Flüge zu streichen und ihren Betrieb neu zu überdenken.",2026-05-03
mohammadi,Mohammadi,Der Gesundheitszustand der iranischen Friedensnobelpreisträgerin Narges Mohammadi hat sich weiter verschlechtert. Die 54-Jährige liegt mit Herzproblemen in einer Klinik. Erst kürzlich war von einem Herzinfarkt die Rede.,2026-05-03
geborgene,salvaged,Der vor der deutschen Ostseeinsel Poel geborgene Wal schwimmt in der Nordsee. Eine private Rettungsinitiative brachte den Meeressäuger per Lastkahn dorthin. Derzeit scheint er auf dem richtigen Kurs unterwegs zu sein.,2026-05-03
richtigen,r,Der vor der deutschen Ostseeinsel Poel geborgene Wal schwimmt in der Nordsee. Eine private Rettungsinitiative brachte den Meeressäuger per Lastkahn dorthin. Derzeit scheint er auf dem richtigen Kurs unterwegs zu sein.,2026-05-03
zollpläne,customs plans,"Die EU-Kommission behält sich Gegenmaßnahmen vor, sollte der US-Präsident seine Zollpläne realisieren. Die USA kündigen den Abzug von rund 5000 US-Soldaten aus Deutschland an. Der DW-Nachrichtenüberblick.",2026-05-03
europäer,european,Europäer müssen eventuell ihre Sommerreisepläne überdenken: Die Blockade der Straße von Hormus verteuert Kerosin und zwingt Airlines zu Einschnitten. Was macht die EU?,2026-05-03
airlines,Austrian Airlines,Europäer müssen eventuell ihre Sommerreisepläne überdenken: Die Blockade der Straße von Hormus verteuert Kerosin und zwingt Airlines zu Einschnitten. Was macht die EU?,2026-05-03
kürzlich,recent,Der Gesundheitszustand der iranischen Friedensnobelpreisträgerin Narges Mohammadi hat sich weiter verschlechtert. Die 54-Jährige liegt mit Herzproblemen in einer Klinik. Erst kürzlich war von einem Herzinfarkt die Rede.,2026-05-03
schwimmt,to swim,Der vor der deutschen Ostseeinsel Poel geborgene Wal schwimmt in der Nordsee. Eine private Rettungsinitiative brachte den Meeressäuger per Lastkahn dorthin. Derzeit scheint er auf dem richtigen Kurs unterwegs zu sein.,2026-05-03
